sentence_number,sentence,word,cloze_prob
1623,Jessie saw the kid trip and tried not to,look,0.01
1623,Jessie saw the kid trip and tried not to,cry,0.01
1623,Jessie saw the kid trip and tried not to,wince,0.01
1624,The state funded the construction of a,bridge,0.27
1624,The state funded the construction of a,school,0.18
1624,The state funded the construction of a,building,0.1
1624,The state funded the construction of a,highway,0.07
1624,The state funded the construction of a,park,0.06
1624,The state funded the construction of a,hospital,0.05
1624,The state funded the construction of a,stadium,0.04
1624,The state funded the construction of a,road,0.04
1624,The state funded the construction of a,library,0.04
1624,The state funded the construction of a,playground,0.02
1624,The state funded the construction of a,prison,0.02
1624,The state funded the construction of a,church,0.01
1624,The state funded the construction of a,statue,0.01
1624,The state funded the construction of a,pool,0.01
1624,The state funded the construction of a,wall,0.01
1624,The state funded the construction of a,dam,0.01
1624,The state funded the construction of a,court,0.01
1624,The state funded the construction of a,house,0.01
1624,The state funded the construction of a,onramp,0.01
1624,The state funded the construction of a,mall,0.01
1624,The state funded the construction of a,museum,0.01
1624,The state funded the construction of a,daycare,0.01
1624,The state funded the construction of a,tower,0.01
1624,The state funded the construction of a,monument,0.01
1625,"After the bathtub overflowed, Lynn used towels to",clean,0.53
1625,"After the bathtub overflowed, Lynn used towels to",dry,0.16
1625,"After the bathtub overflowed, Lynn used towels to",mop,0.14
1625,"After the bathtub overflowed, Lynn used towels to",help,0.03
1625,"After the bathtub overflowed, Lynn used towels to",soak,0.02
1625,"After the bathtub overflowed, Lynn used towels to",absorb,0.02
1625,"After the bathtub overflowed, Lynn used towels to",wipe,0.02
1625,"After the bathtub overflowed, Lynn used towels to",sop,0.02
1625,"After the bathtub overflowed, Lynn used towels to",stop,0.01
1625,"After the bathtub overflowed, Lynn used towels to",dry it,0.01
1625,"After the bathtub overflowed, Lynn used towels to",soak up,0.01
1625,"After the bathtub overflowed, Lynn used towels to",cleanup,0.01
1625,"After the bathtub overflowed, Lynn used towels to",mop it up,0.01
1625,"After the bathtub overflowed, Lynn used towels to",sop it up,0.01
1626,The expectant mother was told she was having a,boy,0.49
1626,The expectant mother was told she was having a,girl,0.3
1626,The expectant mother was told she was having a,baby,0.1
1626,The expectant mother was told she was having a,contraction,0.04
1626,The expectant mother was told she was having a,fit,0.03
1626,The expectant mother was told she was having a,miscarriage,0.02
1626,The expectant mother was told she was having a,triplets,0.01
1626,The expectant mother was told she was having a,seizure,0.01
1627,He was fired due to always being a bit,late,0.71
1627,He was fired due to always being a bit,rude,0.07
1627,He was fired due to always being a bit,tardy,0.05
1627,He was fired due to always being a bit,lazy,0.03
1627,He was fired due to always being a bit,careless,0.03
1627,He was fired due to always being a bit,lax,0.01
1627,He was fired due to always being a bit,abrasive,0.01
1627,He was fired due to always being a bit,slow,0.01
1627,He was fired due to always being a bit,daft,0.01
1627,He was fired due to always being a bit,aggressive,0.01
1627,He was fired due to always being a bit,bossy,0.01
1627,He was fired due to always being a bit,racist,0.01
1627,He was fired due to always being a bit,flirty,0.01
1627,He was fired due to always being a bit,insubordinate,0.01
1627,He was fired due to always being a bit,eager,0.01
1627,He was fired due to always being a bit,nosy,0.01
1627,He was fired due to always being a bit,reckless,0.01
1628,They finally solved the case after being given a,clue,0.65
1628,They finally solved the case after being given a,tip,0.17
1628,They finally solved the case after being given a,lead,0.08
1628,They finally solved the case after being given a,chance,0.02
1628,They finally solved the case after being given a,break,0.02
1628,They finally solved the case after being given a,confession,0.02
1628,They finally solved the case after being given a,map,0.01
1628,They finally solved the case after being given a,deadline,0.01
1628,They finally solved the case after being given a,photo,0.01
1628,They finally solved the case after being given a,fingerprint,0.01
1628,They finally solved the case after being given a,note,0.01
1629,The actress rolled her eyes and left in a,huff,0.58
1629,The actress rolled her eyes and left in a,hurry,0.3
1629,The actress rolled her eyes and left in a,fit,0.04
1629,The actress rolled her eyes and left in a,rage,0.02
1629,The actress rolled her eyes and left in a,snit,0.02
1629,The actress rolled her eyes and left in a,scurry,0.01
1629,The actress rolled her eyes and left in a,tizzy,0.01
1629,The actress rolled her eyes and left in a,limousine,0.01
1629,The actress rolled her eyes and left in a,scuff,0.01
1629,The actress rolled her eyes and left in a,tiff,0.01
1630,Janice changed her bank password after a security,breach,0.85
1630,Janice changed her bank password after a security,lapse,0.05
1630,Janice changed her bank password after a security,hack,0.04
1630,Janice changed her bank password after a security,leak,0.03
1630,Janice changed her bank password after a security,mishap,0.02
1630,Janice changed her bank password after a security,threat,0.01
1630,Janice changed her bank password after a security,error,0.01
1631,The woman went to the makeup store to buy,lipstick,0.28
1631,The woman went to the makeup store to buy,mascara,0.22
1631,The woman went to the makeup store to buy,foundation,0.11
1631,The woman went to the makeup store to buy,eyeliner,0.1
1631,The woman went to the makeup store to buy,blush,0.07
1631,The woman went to the makeup store to buy,makeup,0.06
1631,The woman went to the makeup store to buy,more,0.04
1631,The woman went to the makeup store to buy,powder,0.04
1631,The woman went to the makeup store to buy,cosmetics,0.02
1631,The woman went to the makeup store to buy,concealer,0.02
1631,The woman went to the makeup store to buy,gloss,0.01
1631,The woman went to the makeup store to buy,bread,0.01
1631,The woman went to the makeup store to buy,perfume,0.01
1631,The woman went to the makeup store to buy,rouge,0.01
1631,The woman went to the makeup store to buy,eyeshadow,0.01
1632,When Isabella grows up she wants to,dance,0.2
1632,When Isabella grows up she wants to,teach,0.16
1632,When Isabella grows up she wants to,act,0.1
1632,When Isabella grows up she wants to,travel,0.08
1632,When Isabella grows up she wants to,sing,0.08
1632,When Isabella grows up she wants to,fly,0.07
1632,When Isabella grows up she wants to,marry,0.04
1632,When Isabella grows up she wants to,succeed,0.02
1632,When Isabella grows up she wants to,work,0.02
1632,When Isabella grows up she wants to,actress,0.02
1632,When Isabella grows up she wants to,cook,0.02
1632,When Isabella grows up she wants to,write,0.02
1632,When Isabella grows up she wants to,party,0.01
1632,When Isabella grows up she wants to,successful,0.01
1632,When Isabella grows up she wants to,smarter,0.01
1632,When Isabella grows up she wants to,drive,0.01
1632,When Isabella grows up she wants to,be rich,0.01
1632,When Isabella grows up she wants to,nurse,0.01
1632,When Isabella grows up she wants to,paint,0.01
1632,When Isabella grows up she wants to,rich,0.01
1632,When Isabella grows up she wants to,pilot,0.01
1632,When Isabella grows up she wants to,doctor,0.01
1632,When Isabella grows up she wants to,painter,0.01
1632,When Isabella grows up she wants to,rule,0.01
1632,When Isabella grows up she wants to,flourish,0.01
1632,When Isabella grows up she wants to,be an astronaut,0.01
1632,When Isabella grows up she wants to,bake,0.01
1632,When Isabella grows up she wants to,actor,0.01
1632,When Isabella grows up she wants to,teacher,0.01
1632,When Isabella grows up she wants to,perform,0.01
1632,When Isabella grows up she wants to,fight,0.01
1633,"The elevator was broken, so Bryce took the stairs",instead,0.28
1633,"The elevator was broken, so Bryce took the stairs",up,0.26
1633,"The elevator was broken, so Bryce took the stairs",down,0.2
1633,"The elevator was broken, so Bryce took the stairs",quickly,0.07
1633,"The elevator was broken, so Bryce took the stairs",again,0.06
1633,"The elevator was broken, so Bryce took the stairs",slowly,0.05
1633,"The elevator was broken, so Bryce took the stairs",today,0.03
1633,"The elevator was broken, so Bryce took the stairs",hurriedly,0.01
1633,"The elevator was broken, so Bryce took the stairs",angrily,0.01
1633,"The elevator was broken, so Bryce took the stairs",inside,0.01
1633,"The elevator was broken, so Bryce took the stairs",fast,0.01
1633,"The elevator was broken, so Bryce took the stairs",daily,0.01
1633,"The elevator was broken, so Bryce took the stairs",alternately,0.01
1633,"The elevator was broken, so Bryce took the stairs",upstairs,0.01
1634,The door caught the dress and created a huge,tear,0.53
1634,The door caught the dress and created a huge,rip,0.34
1634,The door caught the dress and created a huge,hole,0.03
1634,The door caught the dress and created a huge,scene,0.03
1634,The door caught the dress and created a huge,mess,0.02
1634,The door caught the dress and created a huge,snag,0.02
1634,The door caught the dress and created a huge,split,0.01
1634,The door caught the dress and created a huge,problem,0.01
1634,The door caught the dress and created a huge,gash,0.01
1635,The ground was bumpy so she wanted a,ride,0.2
1635,The ground was bumpy so she wanted a,cushion,0.17
1635,The ground was bumpy so she wanted a,pillow,0.1
1635,The ground was bumpy so she wanted a,lift,0.05
1635,The ground was bumpy so she wanted a,rake,0.04
1635,The ground was bumpy so she wanted a,break,0.04
1635,The ground was bumpy so she wanted a,bike,0.03
1635,The ground was bumpy so she wanted a,blanket,0.03
1635,The ground was bumpy so she wanted a,jeep,0.02
1635,The ground was bumpy so she wanted a,cart,0.02
1635,The ground was bumpy so she wanted a,horse,0.02
1635,The ground was bumpy so she wanted a,wagon,0.02
1635,The ground was bumpy so she wanted a,hand,0.02
1635,The ground was bumpy so she wanted a,push,0.01
1635,The ground was bumpy so she wanted a,chair,0.01
1635,The ground was bumpy so she wanted a,detour,0.01
1635,The ground was bumpy so she wanted a,mat,0.01
1635,The ground was bumpy so she wanted a,rug,0.01
1635,The ground was bumpy so she wanted a,boot,0.01
1635,The ground was bumpy so she wanted a,shovel,0.01
1635,The ground was bumpy so she wanted a,reprieve,0.01
1635,The ground was bumpy so she wanted a,level,0.01
1635,The ground was bumpy so she wanted a,sidewalk,0.01
1635,The ground was bumpy so she wanted a,truck,0.01
1635,The ground was bumpy so she wanted a,hoe,0.01
1635,The ground was bumpy so she wanted a,mattress,0.01
1635,The ground was bumpy so she wanted a,van,0.01
1635,The ground was bumpy so she wanted a,car,0.01
1635,The ground was bumpy so she wanted a,cane,0.01
1635,The ground was bumpy so she wanted a,sneaker,0.01
1635,The ground was bumpy so she wanted a,walk,0.01
