"id","story","trigger","trigger_relevance","query","query_relevance","response","neg","set","scale","region","set_model","ordering_model","conjunction_model","disjunction_model"
"A1W7QLLENVP2AE","mall","a burger joint",0,"a coffee shop",2,-1,1,"inside","below","A",-1,0,0,-1
"A1W7QLLENVP2AE","bakery","ice cream",1,"muffins",2,-1,1,"inside","below","A",-1,0,0,-1
"A1W7QLLENVP2AE","salad","lettuce",0,"dressing",1,-1,1,"inside","below","A",-1,0,0,-1
"A1W7QLLENVP2AE","restaurant","salad",5,"soda",2,0,0,"inside","above","B",-1,-1,-1,-1
"A1W7QLLENVP2AE","gym","swimming",3,"basketball",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A1W7QLLENVP2AE","science","philosophy",4,"geology",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A1W7QLLENVP2AE","throw","a shovel",4,"a boomerang",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A1W7QLLENVP2AE","beach","shorts",1,"jeans",3,-1,1,"outside","below","C",0,0,0,0
"A1W7QLLENVP2AE","hot","a couch",3,"blankets",4,0,0,"outside","below","C",0,0,0,0
"A1W7QLLENVP2AE","cold","tea",2,"a microwave",3,0,0,"outside","below","C",0,0,0,0
"A1W7QLLENVP2AE","transport","roller blades",2,"a hammer",5,0,0,"outside","below","C",0,0,0,0
"A1W7QLLENVP2AE","cut","a stapler",4,"thumb tacks",3,0,0,"outside","above","D",0,-1,0,-1
"A1W7QLLENVP2AE","mask","candy",5,"gloves",3,0,0,"outside","above","D",0,-1,0,-1
"A1W7QLLENVP2AE","meat","rice",5,"mushrooms",4,-1,1,"outside","above","D",0,-1,0,-1
"A33X52IN60MSOE","fridge","milk",2,"meat",5,0,0,"outside","below","C",0,0,0,0
"A33X52IN60MSOE","bag","cash",4,"makeup",3,0,0,"outside","above","D",0,-1,0,-1
"A33X52IN60MSOE","mall","an electronics store",5,"a grocery store",3,-1,1,"outside","above","D",0,-1,0,-1
"A33X52IN60MSOE","bakery","water",5,"sandwiches",4,-1,1,"outside","above","D",0,-1,0,-1
"A33X52IN60MSOE","salad","chips",4,"meat",3,-1,1,"outside","above","D",0,-1,0,-1
"A33X52IN60MSOE","restaurant","cocktails",0,"soda",2,-1,1,"inside","below","A",-1,0,0,-1
"A33X52IN60MSOE","gym","softball",1,"lacrosse",2,-1,1,"inside","below","A",-1,0,0,-1
"A33X52IN60MSOE","science","physics",0,"geology",1,-1,1,"inside","below","A",-1,0,0,-1
"A33X52IN60MSOE","throw","a football",0,"a boomerang",2,-1,1,"inside","below","A",-1,0,0,-1
"A33X52IN60MSOE","beach","a coat",5,"a bikini",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A33X52IN60MSOE","hot","a couch",3,"a pool",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A33X52IN60MSOE","cold","tea",2,"a heater",0,0,0,"inside","above","B",-1,-1,-1,-1
"A33X52IN60MSOE","transport","roller blades",2,"a motorcycle",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A33X52IN60MSOE","cut","scissors",0,"a stapler",4,0,0,"outside","below","C",0,0,0,0
"A33X52IN60MSOE","mask","a handkerchief",1,"candy",5,0,0,"outside","below","C",0,0,0,0
"A33X52IN60MSOE","meat","mushrooms",4,"rice",5,0,0,"outside","below","C",0,0,0,0
"A1BKFYRSWMWZ1Y","fridge","milk",2,"ketchup",4,0,0,"outside","below","C",0,0,0,0
"A1BKFYRSWMWZ1Y","bag","crayons",1,"cash",4,0,0,"outside","below","C",0,0,0,0
"A1BKFYRSWMWZ1Y","mall","a burger joint",0,"a grocery store",3,0,0,"outside","below","C",0,0,0,0
"A1BKFYRSWMWZ1Y","bakery","cakes",0,"water",5,0,0,"outside","below","C",0,0,0,0
"A1BKFYRSWMWZ1Y","salad","cigarettes",5,"chips",4,0,0,"outside","above","D",0,-1,0,-1
"A1BKFYRSWMWZ1Y","restaurant","cake",4,"soup",3,0,0,"outside","above","D",0,-1,0,-1
"A1BKFYRSWMWZ1Y","gym","meditation",5,"swimming",3,-1,1,"outside","above","D",0,-1,0,-1
"A1BKFYRSWMWZ1Y","science","art",5,"philosophy",4,0,0,"outside","above","D",0,-1,0,-1
"A1BKFYRSWMWZ1Y","throw","a football",0,"a beach ball",1,-1,1,"inside","below","A",-1,0,0,-1
"A1BKFYRSWMWZ1Y","beach","a bikini",0,"sunglasses",2,0,0,"inside","below","A",-1,0,0,-1
"A1BKFYRSWMWZ1Y","hot","a pool",1,"a shower",2,0,0,"inside","below","A",-1,0,0,-1
"A1BKFYRSWMWZ1Y","cold","a heater",0,"blankets",1,-1,1,"inside","below","A",-1,0,0,-1
"A1BKFYRSWMWZ1Y","transport","a hammer",5,"roller blades",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A1BKFYRSWMWZ1Y","cut","thumb tacks",3,"scissors",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A1BKFYRSWMWZ1Y","mask","a wallet",4,"a handkerchief",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A1BKFYRSWMWZ1Y","meat","mushrooms",4,"crab",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A2ML0070M8FDK1","fridge","water",0,"milk",2,-1,1,"inside","below","A",-1,0,0,-1
"A2ML0070M8FDK1","bag","crayons",1,"chalk",2,-1,1,"inside","below","A",-1,0,0,-1
"A2ML0070M8FDK1","mall","a burger joint",0,"a pretzel stand",1,-1,1,"inside","below","A",-1,0,0,-1
"A2ML0070M8FDK1","bakery","cakes",0,"muffins",2,-1,1,"inside","below","A",-1,0,0,-1
"A2ML0070M8FDK1","salad","cigarettes",5,"lettuce",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A2ML0070M8FDK1","restaurant","soup",3,"vodka",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A2ML0070M8FDK1","gym","lacrosse",2,"basketball",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A2ML0070M8FDK1","science","zoology",2,"geology",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A2ML0070M8FDK1","throw","a football",0,"a shovel",4,0,0,"outside","below","C",0,0,0,0
"A2ML0070M8FDK1","beach","shorts",1,"a coat",5,-1,1,"outside","below","C",0,0,0,0
"A2ML0070M8FDK1","hot","blankets",4,"a heater",5,-1,1,"outside","below","C",0,0,0,0
"A2ML0070M8FDK1","cold","a microwave",3,"a fridge",5,-1,1,"outside","below","C",0,0,0,0
"A2ML0070M8FDK1","transport","a hammer",5,"a lawnmower",3,-1,1,"outside","above","D",0,-1,0,-1
"A2ML0070M8FDK1","cut","batteries",5,"a stapler",4,0,0,"outside","above","D",0,-1,0,-1
"A2ML0070M8FDK1","mask","a wallet",4,"gloves",3,-1,1,"outside","above","D",0,-1,0,-1
"A2ML0070M8FDK1","meat","rice",5,"tofu",3,0,0,"outside","above","D",0,-1,0,-1
"A2CEGS0NVDBCPT","fridge","juice",1,"ketchup",4,0,0,"outside","below","C",0,0,0,0
"A2CEGS0NVDBCPT","bag","a pen",0,"makeup",3,0,0,"outside","below","C",0,0,0,0
"A2CEGS0NVDBCPT","mall","a burger joint",0,"an electronics store",5,0,0,"outside","below","C",0,0,0,0
"A2CEGS0NVDBCPT","bakery","water",5,"sandwiches",4,0,0,"outside","above","D",0,-1,0,-1
"A2CEGS0NVDBCPT","salad","chips",4,"meat",3,0,0,"outside","above","D",0,-1,0,-1
"A2CEGS0NVDBCPT","restaurant","salad",5,"soup",3,-1,1,"outside","above","D",0,-1,0,-1
"A2CEGS0NVDBCPT","gym","meditation",5,"weightlifting",4,0,0,"outside","above","D",0,-1,0,-1
"A2CEGS0NVDBCPT","science","physics",0,"geology",1,-1,1,"inside","below","A",-1,0,0,-1
"A2CEGS0NVDBCPT","throw","a football",0,"a boomerang",2,-1,1,"inside","below","A",-1,0,0,-1
"A2CEGS0NVDBCPT","beach","shorts",1,"sunglasses",2,0,0,"inside","below","A",-1,0,0,-1
"A2CEGS0NVDBCPT","hot","a fan",0,"a pool",1,-1,1,"inside","below","A",-1,0,0,-1
"A2CEGS0NVDBCPT","cold","a fridge",5,"tea",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A2CEGS0NVDBCPT","transport","a lawnmower",3,"a car",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A2CEGS0NVDBCPT","cut","a stapler",4,"nail clippers",1,0,0,"inside","above","B",-1,-1,-1,-1
"A2CEGS0NVDBCPT","mask","a wallet",4,"napkins",2,0,0,"inside","above","B",-1,-1,-1,-1
"A2CEGS0NVDBCPT","meat","turkey",1,"tofu",3,0,0,"outside","below","C",0,0,0,0
"A2VLK57ZQ2YI28","fridge","juice",1,"milk",2,-1,1,"inside","below","A",-1,0,0,-1
"A2VLK57ZQ2YI28","bag","a pen",0,"crayons",1,-1,1,"inside","below","A",-1,0,0,-1
"A2VLK57ZQ2YI28","mall","a burger joint",0,"a coffee shop",2,0,0,"inside","below","A",-1,0,0,-1
"A2VLK57ZQ2YI28","bakery","ice cream",1,"muffins",2,-1,1,"inside","below","A",-1,0,0,-1
"A2VLK57ZQ2YI28","salad","cigarettes",5,"dressing",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A2VLK57ZQ2YI28","restaurant","cake",4,"cocktails",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A2VLK57ZQ2YI28","gym","swimming",3,"lacrosse",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A2VLK57ZQ2YI28","science","geology",1,"physics",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A2VLK57ZQ2YI28","throw","a boomerang",2,"a shovel",4,0,0,"outside","below","C",0,0,0,0
"A2VLK57ZQ2YI28","beach","shorts",1,"a jacket",4,0,0,"outside","below","C",0,0,0,0
"A2VLK57ZQ2YI28","hot","a fan",0,"a couch",3,0,0,"outside","below","C",0,0,0,0
"A2VLK57ZQ2YI28","cold","a heater",0,"a fridge",5,0,0,"outside","below","C",0,0,0,0
"A2VLK57ZQ2YI28","transport","a hammer",5,"chairs",4,0,0,"outside","above","D",0,-1,0,-1
"A2VLK57ZQ2YI28","cut","a stapler",4,"thumb tacks",3,0,0,"outside","above","D",0,-1,0,-1
"A2VLK57ZQ2YI28","mask","candy",5,"gloves",3,0,0,"outside","above","D",0,-1,0,-1
"A2VLK57ZQ2YI28","meat","rice",5,"mushrooms",4,0,0,"outside","above","D",0,-1,0,-1
"A2GXE6MIDN8DPR","fridge","meat",5,"water",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A2GXE6MIDN8DPR","bag","makeup",3,"crayons",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A2GXE6MIDN8DPR","mall","a coffee shop",2,"a burger joint",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A2GXE6MIDN8DPR","bakery","muffins",2,"ice cream",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A2GXE6MIDN8DPR","salad","lettuce",0,"chips",4,0,0,"outside","below","C",0,0,0,0
"A2GXE6MIDN8DPR","restaurant","vodka",1,"salad",5,0,0,"outside","below","C",0,0,0,0
"A2GXE6MIDN8DPR","gym","weightlifting",4,"meditation",5,-1,1,"outside","below","C",0,0,0,0
"A2GXE6MIDN8DPR","science","math",3,"art",5,0,0,"outside","below","C",0,0,0,0
"A2GXE6MIDN8DPR","throw","a lawnmower",5,"tires",3,0,0,"outside","above","D",0,-1,0,-1
"A2GXE6MIDN8DPR","beach","a coat",5,"a jacket",4,0,0,"outside","above","D",0,-1,0,-1
"A2GXE6MIDN8DPR","hot","blankets",4,"a couch",3,0,0,"outside","above","D",0,-1,0,-1
"A2GXE6MIDN8DPR","cold","a fridge",5,"a microwave",3,0,0,"outside","above","D",0,-1,0,-1
"A2GXE6MIDN8DPR","transport","a motorcycle",1,"roller blades",2,0,0,"inside","below","A",-1,0,0,-1
"A2GXE6MIDN8DPR","cut","scissors",0,"nail clippers",1,0,0,"inside","below","A",-1,0,0,-1
"A2GXE6MIDN8DPR","mask","a bandana",0,"napkins",2,0,0,"inside","below","A",-1,0,0,-1
"A2GXE6MIDN8DPR","meat","turkey",1,"crab",2,0,0,"inside","below","A",-1,0,0,-1
"A2S64AUN7JI7ZS","fridge","juice",1,"water",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A2S64AUN7JI7ZS","bag","chalk",2,"cash",4,0,0,"outside","below","C",0,0,0,0
"A2S64AUN7JI7ZS","mall","a pretzel stand",1,"a gift shop",4,0,0,"outside","below","C",0,0,0,0
"A2S64AUN7JI7ZS","bakery","cakes",0,"pretzels",3,0,0,"outside","below","C",0,0,0,0
"A2S64AUN7JI7ZS","salad","lettuce",0,"cigarettes",5,0,0,"outside","below","C",0,0,0,0
"A2S64AUN7JI7ZS","restaurant","salad",5,"cake",4,0,0,"outside","above","D",0,-1,0,-1
"A2S64AUN7JI7ZS","gym","weightlifting",4,"swimming",3,0,0,"outside","above","D",0,-1,0,-1
"A2S64AUN7JI7ZS","science","art",5,"math",3,0,0,"outside","above","D",0,-1,0,-1
"A2S64AUN7JI7ZS","throw","a lawnmower",5,"a shovel",4,-1,1,"outside","above","D",0,-1,0,-1
"A2S64AUN7JI7ZS","beach","a bikini",0,"shorts",1,-1,1,"inside","below","A",-1,0,0,-1
"A2S64AUN7JI7ZS","hot","a fan",0,"a shower",2,0,0,"inside","below","A",-1,0,0,-1
"A2S64AUN7JI7ZS","cold","blankets",1,"tea",2,-1,1,"inside","below","A",-1,0,0,-1
"A2S64AUN7JI7ZS","transport","a car",0,"a motorcycle",1,-1,1,"inside","below","A",-1,0,0,-1
"A2S64AUN7JI7ZS","cut","batteries",5,"keys",2,0,0,"inside","above","B",-1,-1,-1,-1
"A2S64AUN7JI7ZS","mask","gloves",3,"a bandana",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A2S64AUN7JI7ZS","meat","mushrooms",4,"turkey",1,-1,1,"inside","above","B",-1,-1,-1,-1
"AIEKCWYZTS41V","fridge","water",0,"ketchup",4,0,0,"outside","below","C",0,0,0,0
"AIEKCWYZTS41V","bag","crayons",1,"headphones",5,0,0,"outside","below","C",0,0,0,0
"AIEKCWYZTS41V","mall","a gift shop",4,"an electronics store",5,-1,1,"outside","below","C",0,0,0,0
"AIEKCWYZTS41V","bakery","pretzels",3,"water",5,0,0,"outside","below","C",0,0,0,0
"AIEKCWYZTS41V","salad","cigarettes",5,"meat",3,-1,1,"outside","above","D",0,-1,0,-1
"AIEKCWYZTS41V","restaurant","salad",5,"cake",4,-1,1,"outside","above","D",0,-1,0,-1
"AIEKCWYZTS41V","gym","weightlifting",4,"swimming",3,-1,1,"outside","above","D",0,-1,0,-1
"AIEKCWYZTS41V","science","art",5,"math",3,-1,1,"outside","above","D",0,-1,0,-1
"AIEKCWYZTS41V","throw","a beach ball",1,"a boomerang",2,-1,1,"inside","below","A",-1,0,0,-1
"AIEKCWYZTS41V","beach","a bikini",0,"shorts",1,0,0,"inside","below","A",-1,0,0,-1
"AIEKCWYZTS41V","hot","a fan",0,"a shower",2,0,0,"inside","below","A",-1,0,0,-1
"AIEKCWYZTS41V","cold","blankets",1,"tea",2,0,0,"inside","below","A",-1,0,0,-1
"AIEKCWYZTS41V","transport","a hammer",5,"a motorcycle",1,0,0,"inside","above","B",-1,-1,-1,-1
"AIEKCWYZTS41V","cut","a stapler",4,"scissors",0,-1,1,"inside","above","B",-1,-1,-1,-1
"AIEKCWYZTS41V","mask","gloves",3,"napkins",2,-1,1,"inside","above","B",-1,-1,-1,-1
"AIEKCWYZTS41V","meat","turkey",1,"chicken",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A2T675UCHNTSSW","fridge","ketchup",4,"yogurt",3,0,0,"outside","above","D",0,-1,0,-1
"A2T675UCHNTSSW","bag","headphones",5,"makeup",3,0,0,"outside","above","D",0,-1,0,-1
"A2T675UCHNTSSW","mall","an electronics store",5,"a gift shop",4,0,0,"outside","above","D",0,-1,0,-1
"A2T675UCHNTSSW","bakery","cakes",0,"ice cream",1,-1,1,"inside","below","A",-1,0,0,-1
"A2T675UCHNTSSW","salad","lettuce",0,"tuna",2,0,0,"inside","below","A",-1,0,0,-1
"A2T675UCHNTSSW","restaurant","vodka",1,"soda",2,0,0,"inside","below","A",-1,0,0,-1
"A2T675UCHNTSSW","gym","basketball",0,"softball",1,-1,1,"inside","below","A",-1,0,0,-1
"A2T675UCHNTSSW","science","art",5,"zoology",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A2T675UCHNTSSW","throw","tires",3,"a football",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A2T675UCHNTSSW","beach","a jacket",4,"shorts",1,0,0,"inside","above","B",-1,-1,-1,-1
"A2T675UCHNTSSW","hot","blankets",4,"a shower",2,0,0,"inside","above","B",-1,-1,-1,-1
"A2T675UCHNTSSW","cold","blankets",1,"a microwave",3,0,0,"outside","below","C",0,0,0,0
"A2T675UCHNTSSW","transport","a lawnmower",3,"chairs",4,0,0,"outside","below","C",0,0,0,0
"A2T675UCHNTSSW","cut","keys",2,"thumb tacks",3,0,0,"outside","below","C",0,0,0,0
"A2T675UCHNTSSW","mask","napkins",2,"candy",5,0,0,"outside","below","C",0,0,0,0
"A2T675UCHNTSSW","meat","mushrooms",4,"tofu",3,0,0,"outside","above","D",0,-1,0,-1
"A3HNEYFOIJWPH1","fridge","ketchup",4,"milk",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A3HNEYFOIJWPH1","bag","crayons",1,"makeup",3,0,0,"outside","below","C",0,0,0,0
"A3HNEYFOIJWPH1","mall","a grocery store",3,"a gift shop",4,0,0,"outside","below","C",0,0,0,0
"A3HNEYFOIJWPH1","bakery","muffins",2,"pretzels",3,0,0,"outside","below","C",0,0,0,0
"A3HNEYFOIJWPH1","salad","tuna",2,"cigarettes",5,0,0,"outside","below","C",0,0,0,0
"A3HNEYFOIJWPH1","restaurant","cake",4,"soup",3,0,0,"outside","above","D",0,-1,0,-1
"A3HNEYFOIJWPH1","gym","meditation",5,"swimming",3,-1,1,"outside","above","D",0,-1,0,-1
"A3HNEYFOIJWPH1","science","art",5,"philosophy",4,-1,1,"outside","above","D",0,-1,0,-1
"A3HNEYFOIJWPH1","throw","a shovel",4,"tires",3,0,0,"outside","above","D",0,-1,0,-1
"A3HNEYFOIJWPH1","beach","a bikini",0,"sunglasses",2,0,0,"inside","below","A",-1,0,0,-1
"A3HNEYFOIJWPH1","hot","a pool",1,"a shower",2,0,0,"inside","below","A",-1,0,0,-1
"A3HNEYFOIJWPH1","cold","a heater",0,"blankets",1,-1,1,"inside","below","A",-1,0,0,-1
"A3HNEYFOIJWPH1","transport","a car",0,"roller blades",2,-1,1,"inside","below","A",-1,0,0,-1
"A3HNEYFOIJWPH1","cut","batteries",5,"scissors",0,0,0,"inside","above","B",-1,-1,-1,-1
"A3HNEYFOIJWPH1","mask","gloves",3,"a handkerchief",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A3HNEYFOIJWPH1","meat","crab",2,"chicken",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A14W0AXTJ3R19V","fridge","meat",5,"ketchup",4,0,0,"outside","above","D",0,-1,0,-1
"A14W0AXTJ3R19V","bag","cash",4,"makeup",3,0,0,"outside","above","D",0,-1,0,-1
"A14W0AXTJ3R19V","mall","an electronics store",5,"a grocery store",3,-1,1,"outside","above","D",0,-1,0,-1
"A14W0AXTJ3R19V","bakery","ice cream",1,"muffins",2,0,0,"inside","below","A",-1,0,0,-1
"A14W0AXTJ3R19V","salad","lettuce",0,"dressing",1,-1,1,"inside","below","A",-1,0,0,-1
"A14W0AXTJ3R19V","restaurant","cocktails",0,"soda",2,-1,1,"inside","below","A",-1,0,0,-1
"A14W0AXTJ3R19V","gym","softball",1,"lacrosse",2,-1,1,"inside","below","A",-1,0,0,-1
"A14W0AXTJ3R19V","science","art",5,"geology",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A14W0AXTJ3R19V","throw","a shovel",4,"a football",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A14W0AXTJ3R19V","beach","jeans",3,"sunglasses",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A14W0AXTJ3R19V","hot","a pool",1,"a fan",0,0,0,"inside","above","B",-1,-1,-1,-1
"A14W0AXTJ3R19V","cold","tea",2,"a sink",4,0,0,"outside","below","C",0,0,0,0
"A14W0AXTJ3R19V","transport","a motorcycle",1,"chairs",4,0,0,"outside","below","C",0,0,0,0
"A14W0AXTJ3R19V","cut","scissors",0,"thumb tacks",3,0,0,"outside","below","C",0,0,0,0
"A14W0AXTJ3R19V","mask","a bandana",0,"candy",5,0,0,"outside","below","C",0,0,0,0
"A14W0AXTJ3R19V","meat","rice",5,"mushrooms",4,-1,1,"outside","above","D",0,-1,0,-1
"A2O2Q0LVWOWJ1G","fridge","ketchup",4,"yogurt",3,-1,1,"outside","above","D",0,-1,0,-1
"A2O2Q0LVWOWJ1G","bag","headphones",5,"makeup",3,0,0,"outside","above","D",0,-1,0,-1
"A2O2Q0LVWOWJ1G","mall","a pretzel stand",1,"a coffee shop",2,-1,1,"inside","below","A",-1,0,0,-1
"A2O2Q0LVWOWJ1G","bakery","cakes",0,"ice cream",1,-1,1,"inside","below","A",-1,0,0,-1
"A2O2Q0LVWOWJ1G","salad","lettuce",0,"tuna",2,-1,1,"inside","below","A",-1,0,0,-1
"A2O2Q0LVWOWJ1G","restaurant","vodka",1,"soda",2,-1,1,"inside","below","A",-1,0,0,-1
"A2O2Q0LVWOWJ1G","gym","meditation",5,"softball",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A2O2Q0LVWOWJ1G","science","philosophy",4,"physics",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A2O2Q0LVWOWJ1G","throw","tires",3,"a boomerang",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A2O2Q0LVWOWJ1G","beach","shorts",1,"a bikini",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A2O2Q0LVWOWJ1G","hot","a shower",2,"blankets",4,0,0,"outside","below","C",0,0,0,0
"A2O2Q0LVWOWJ1G","cold","blankets",1,"a sink",4,0,0,"outside","below","C",0,0,0,0
"A2O2Q0LVWOWJ1G","transport","a car",0,"a lawnmower",3,0,0,"outside","below","C",0,0,0,0
"A2O2Q0LVWOWJ1G","cut","scissors",0,"batteries",5,0,0,"outside","below","C",0,0,0,0
"A2O2Q0LVWOWJ1G","mask","candy",5,"a wallet",4,0,0,"outside","above","D",0,-1,0,-1
"A2O2Q0LVWOWJ1G","meat","mushrooms",4,"tofu",3,-1,1,"outside","above","D",0,-1,0,-1
"A374VGT4KMZFGB","fridge","water",0,"milk",2,-1,1,"inside","below","A",-1,0,0,-1
"A374VGT4KMZFGB","bag","crayons",1,"chalk",2,-1,1,"inside","below","A",-1,0,0,-1
"A374VGT4KMZFGB","mall","an electronics store",5,"a pretzel stand",1,0,0,"inside","above","B",-1,-1,-1,-1
"A374VGT4KMZFGB","bakery","sandwiches",4,"cakes",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A374VGT4KMZFGB","salad","meat",3,"tuna",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A374VGT4KMZFGB","restaurant","vodka",1,"cocktails",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A374VGT4KMZFGB","gym","lacrosse",2,"weightlifting",4,-1,1,"outside","below","C",0,0,0,0
"A374VGT4KMZFGB","science","geology",1,"philosophy",4,-1,1,"outside","below","C",0,0,0,0
"A374VGT4KMZFGB","throw","a football",0,"tires",3,0,0,"outside","below","C",0,0,0,0
"A374VGT4KMZFGB","beach","a bikini",0,"a coat",5,-1,1,"outside","below","C",0,0,0,0
"A374VGT4KMZFGB","hot","a heater",5,"blankets",4,-1,1,"outside","above","D",0,-1,0,-1
"A374VGT4KMZFGB","cold","a sink",4,"a microwave",3,-1,1,"outside","above","D",0,-1,0,-1
"A374VGT4KMZFGB","transport","a hammer",5,"a lawnmower",3,-1,1,"outside","above","D",0,-1,0,-1
"A374VGT4KMZFGB","cut","batteries",5,"a stapler",4,-1,1,"outside","above","D",0,-1,0,-1
"A374VGT4KMZFGB","mask","a bandana",0,"a handkerchief",1,0,0,"inside","below","A",-1,0,0,-1
"A374VGT4KMZFGB","meat","chicken",0,"crab",2,0,0,"inside","below","A",-1,0,0,-1
"A1S2NQYJGZ0C5F","fridge","water",0,"juice",1,-1,1,"inside","below","A",-1,0,0,-1
"A1S2NQYJGZ0C5F","bag","headphones",5,"chalk",2,0,0,"inside","above","B",-1,-1,-1,-1
"A1S2NQYJGZ0C5F","mall","a grocery store",3,"a burger joint",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A1S2NQYJGZ0C5F","bakery","sandwiches",4,"ice cream",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A1S2NQYJGZ0C5F","salad","chips",4,"tuna",2,0,0,"inside","above","B",-1,-1,-1,-1
"A1S2NQYJGZ0C5F","restaurant","vodka",1,"soup",3,0,0,"outside","below","C",0,0,0,0
"A1S2NQYJGZ0C5F","gym","swimming",3,"weightlifting",4,0,0,"outside","below","C",0,0,0,0
"A1S2NQYJGZ0C5F","science","zoology",2,"math",3,0,0,"outside","below","C",0,0,0,0
"A1S2NQYJGZ0C5F","throw","a boomerang",2,"a lawnmower",5,0,0,"outside","below","C",0,0,0,0
"A1S2NQYJGZ0C5F","beach","a jacket",4,"jeans",3,0,0,"outside","above","D",0,-1,0,-1
"A1S2NQYJGZ0C5F","hot","a heater",5,"a couch",3,0,0,"outside","above","D",0,-1,0,-1
"A1S2NQYJGZ0C5F","cold","a fridge",5,"a sink",4,0,0,"outside","above","D",0,-1,0,-1
"A1S2NQYJGZ0C5F","transport","chairs",4,"a lawnmower",3,0,0,"outside","above","D",0,-1,0,-1
"A1S2NQYJGZ0C5F","cut","scissors",0,"keys",2,0,0,"inside","below","A",-1,0,0,-1
"A1S2NQYJGZ0C5F","mask","a handkerchief",1,"napkins",2,0,0,"inside","below","A",-1,0,0,-1
"A1S2NQYJGZ0C5F","meat","chicken",0,"turkey",1,-1,1,"inside","below","A",-1,0,0,-1
"A19H6QRCGKBOUH","fridge","water",0,"yogurt",3,0,0,"outside","below","C",0,0,0,0
"A19H6QRCGKBOUH","bag","a pen",0,"headphones",5,0,0,"outside","below","C",0,0,0,0
"A19H6QRCGKBOUH","mall","an electronics store",5,"a gift shop",4,0,0,"outside","above","D",0,-1,0,-1
"A19H6QRCGKBOUH","bakery","sandwiches",4,"pretzels",3,0,0,"outside","above","D",0,-1,0,-1
"A19H6QRCGKBOUH","salad","cigarettes",5,"meat",3,0,0,"outside","above","D",0,-1,0,-1
"A19H6QRCGKBOUH","restaurant","salad",5,"cake",4,-1,1,"outside","above","D",0,-1,0,-1
"A19H6QRCGKBOUH","gym","basketball",0,"softball",1,-1,1,"inside","below","A",-1,0,0,-1
"A19H6QRCGKBOUH","science","physics",0,"zoology",2,0,0,"inside","below","A",-1,0,0,-1
"A19H6QRCGKBOUH","throw","a beach ball",1,"a boomerang",2,0,0,"inside","below","A",-1,0,0,-1
"A19H6QRCGKBOUH","beach","a bikini",0,"shorts",1,-1,1,"inside","below","A",-1,0,0,-1
"A19H6QRCGKBOUH","hot","a heater",5,"a shower",2,0,0,"inside","above","B",-1,-1,-1,-1
"A19H6QRCGKBOUH","cold","a microwave",3,"a heater",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A19H6QRCGKBOUH","transport","chairs",4,"a motorcycle",1,0,0,"inside","above","B",-1,-1,-1,-1
"A19H6QRCGKBOUH","cut","a stapler",4,"keys",2,0,0,"inside","above","B",-1,-1,-1,-1
"A19H6QRCGKBOUH","mask","a handkerchief",1,"gloves",3,-1,1,"outside","below","C",0,0,0,0
"A19H6QRCGKBOUH","meat","tofu",3,"mushrooms",4,0,0,"outside","below","C",0,0,0,0
