context,trigger,query,item_id,human_rate,human_total,model_value,structure,variant,cv_fold,boundary,model,human_rank,model_rank
fridge,meat,yogurt,fridge::meat::yogurt,0.625,16,0.038,conjunction,top_k,5.0,100.0,Qwen2-7B,15.0,13.5
fridge,milk,juice,fridge::milk::juice,1.0,5,0.354,conjunction,top_k,5.0,100.0,Qwen2-7B,5.0,12.0
fridge,milk,ketchup,fridge::milk::ketchup,0.0,5,0.002,conjunction,top_k,5.0,100.0,Qwen2-7B,25.5,25.0
fridge,milk,meat,fridge::milk::meat,0.0,6,0.002,conjunction,top_k,5.0,100.0,Qwen2-7B,25.5,25.0
fridge,milk,water,fridge::milk::water,0.8333333333333334,6,0.968,conjunction,top_k,5.0,100.0,Qwen2-7B,12.0,4.0
fridge,milk,yogurt,fridge::milk::yogurt,0.2,5,0.014,conjunction,top_k,5.0,100.0,Qwen2-7B,19.5,18.0
fridge,water,juice,fridge::water::juice,1.0,22,0.026,conjunction,top_k,5.0,100.0,Qwen2-7B,5.0,16.0
fridge,water,ketchup,fridge::water::ketchup,0.0,4,0.0,conjunction,top_k,5.0,100.0,Qwen2-7B,25.5,28.0
fridge,water,meat,fridge::water::meat,0.0,3,0.0,conjunction,top_k,5.0,100.0,Qwen2-7B,25.5,28.0
fridge,water,milk,fridge::water::milk,0.9444444444444444,18,0.032,conjunction,top_k,5.0,100.0,Qwen2-7B,11.0,15.0
fridge,water,yogurt,fridge::water::yogurt,0.0,5,0.0,conjunction,top_k,5.0,100.0,Qwen2-7B,25.5,28.0
fridge,yogurt,juice,fridge::yogurt::juice,1.0,5,0.72,conjunction,top_k,5.0,100.0,Qwen2-7B,5.0,10.0
fridge,yogurt,ketchup,fridge::yogurt::ketchup,0.2,5,0.006,conjunction,top_k,5.0,100.0,Qwen2-7B,19.5,21.5
fridge,yogurt,meat,fridge::yogurt::meat,0.4,5,0.01,conjunction,top_k,5.0,100.0,Qwen2-7B,16.0,19.5
fridge,yogurt,milk,fridge::yogurt::milk,0.75,4,0.902,conjunction,top_k,5.0,100.0,Qwen2-7B,13.0,7.0
fridge,yogurt,water,fridge::yogurt::water,1.0,2,1.0,conjunction,top_k,5.0,100.0,Qwen2-7B,5.0,1.0
gym,basketball,lacrosse,gym::basketball::lacrosse,0.9333333333333333,15,0.008,conjunction,top_k,6.0,100.0,Qwen2-7B,11.0,24.0
gym,basketball,meditation,gym::basketball::meditation,0.0,2,0.0,conjunction,top_k,6.0,100.0,Qwen2-7B,28.0,28.5
gym,basketball,softball,gym::basketball::softball,0.9,20,0.234,conjunction,top_k,6.0,100.0,Qwen2-7B,12.0,15.5
gym,basketball,swimming,gym::basketball::swimming,0.4,5,0.01,conjunction,top_k,6.0,100.0,Qwen2-7B,23.5,23.0
gym,basketball,weightlifting,gym::basketball::weightlifting,0.8,5,0.016,conjunction,top_k,6.0,100.0,Qwen2-7B,15.5,22.0
gym,lacrosse,basketball,gym::lacrosse::basketball,1.0,4,0.992,conjunction,top_k,6.0,100.0,Qwen2-7B,4.5,2.0
gym,lacrosse,meditation,gym::lacrosse::meditation,0.0,2,0.004,conjunction,top_k,6.0,100.0,Qwen2-7B,28.0,26.5
gym,lacrosse,softball,gym::lacrosse::softball,1.0,3,0.976,conjunction,top_k,6.0,100.0,Qwen2-7B,4.5,5.0
gym,lacrosse,swimming,gym::lacrosse::swimming,0.3333333333333333,3,0.384,conjunction,top_k,6.0,100.0,Qwen2-7B,25.5,12.0
gym,lacrosse,weightlifting,gym::lacrosse::weightlifting,0.6666666666666666,3,0.416,conjunction,top_k,6.0,100.0,Qwen2-7B,20.0,11.0
gym,meditation,basketball,gym::meditation::basketball,0.75,4,1.0,conjunction,top_k,6.0,100.0,Qwen2-7B,18.5,0.5
gym,meditation,lacrosse,gym::meditation::lacrosse,1.0,4,0.234,conjunction,top_k,6.0,100.0,Qwen2-7B,4.5,15.5
gym,meditation,softball,gym::meditation::softball,1.0,4,1.0,conjunction,top_k,6.0,100.0,Qwen2-7B,4.5,0.5
gym,meditation,swimming,gym::meditation::swimming,0.7894736842105263,19,0.424,conjunction,top_k,6.0,100.0,Qwen2-7B,17.0,10.0
gym,meditation,weightlifting,gym::meditation::weightlifting,0.55,20,0.458,conjunction,top_k,6.0,100.0,Qwen2-7B,22.0,9.0
gym,softball,basketball,gym::softball::basketball,1.0,6,0.766,conjunction,top_k,6.0,100.0,Qwen2-7B,4.5,8.0
gym,softball,lacrosse,gym::softball::lacrosse,0.9473684210526315,19,0.024,conjunction,top_k,6.0,100.0,Qwen2-7B,10.0,21.0
gym,softball,meditation,gym::softball::meditation,0.6,5,0.0,conjunction,top_k,6.0,100.0,Qwen2-7B,21.0,28.5
gym,softball,swimming,gym::softball::swimming,0.8,5,0.038,conjunction,top_k,6.0,100.0,Qwen2-7B,15.5,20.0
gym,softball,weightlifting,gym::softball::weightlifting,0.3333333333333333,3,0.058,conjunction,top_k,6.0,100.0,Qwen2-7B,25.5,19.0
gym,swimming,basketball,gym::swimming::basketball,1.0,5,0.99,conjunction,top_k,6.0,100.0,Qwen2-7B,4.5,3.0
gym,swimming,lacrosse,gym::swimming::lacrosse,1.0,4,0.182,conjunction,top_k,6.0,100.0,Qwen2-7B,4.5,17.0
gym,swimming,meditation,gym::swimming::meditation,0.0,5,0.006,conjunction,top_k,6.0,100.0,Qwen2-7B,28.0,25.0
gym,swimming,softball,gym::swimming::softball,0.75,4,0.962,conjunction,top_k,6.0,100.0,Qwen2-7B,18.5,6.0
gym,swimming,weightlifting,gym::swimming::weightlifting,0.4,5,0.362,conjunction,top_k,6.0,100.0,Qwen2-7B,23.5,13.0
gym,weightlifting,basketball,gym::weightlifting::basketball,1.0,5,0.984,conjunction,top_k,6.0,100.0,Qwen2-7B,4.5,4.0
gym,weightlifting,lacrosse,gym::weightlifting::lacrosse,1.0,6,0.168,conjunction,top_k,6.0,100.0,Qwen2-7B,4.5,18.0
gym,weightlifting,meditation,gym::weightlifting::meditation,1.0,2,0.004,conjunction,top_k,6.0,100.0,Qwen2-7B,4.5,26.5
gym,weightlifting,softball,gym::weightlifting::softball,0.8333333333333334,6,0.942,conjunction,top_k,6.0,100.0,Qwen2-7B,14.0,7.0
gym,weightlifting,swimming,gym::weightlifting::swimming,0.85,20,0.34,conjunction,top_k,6.0,100.0,Qwen2-7B,13.0,14.0
hot,blankets,couch,hot::blankets::couch,0.0,12,0.012,conjunction,top_k,7.0,100.0,Qwen2-7B,23.5,19.0
hot,blankets,fan,hot::blankets::fan,0.2,5,0.994,conjunction,top_k,7.0,100.0,Qwen2-7B,14.0,0.0
hot,blankets,heater,hot::blankets::heater,0.75,4,0.806,conjunction,top_k,7.0,100.0,Qwen2-7B,4.0,4.0
hot,blankets,pool,hot::blankets::pool,0.0,5,0.046,conjunction,top_k,7.0,100.0,Qwen2-7B,23.5,11.0
hot,blankets,shower,hot::blankets::shower,0.2,5,0.036,conjunction,top_k,7.0,100.0,Qwen2-7B,14.0,13.5
hot,couch,blankets,hot::couch::blankets,0.2,5,0.0,conjunction,top_k,7.0,100.0,Qwen2-7B,14.0,27.0
hot,couch,fan,hot::couch::fan,0.0,3,0.992,conjunction,top_k,7.0,100.0,Qwen2-7B,23.5,1.0
hot,couch,heater,hot::couch::heater,0.0,3,0.804,conjunction,top_k,7.0,100.0,Qwen2-7B,23.5,5.0
hot,couch,pool,hot::couch::pool,0.5,6,0.046,conjunction,top_k,7.0,100.0,Qwen2-7B,6.0,11.0
hot,couch,shower,hot::couch::shower,1.0,2,0.034,conjunction,top_k,7.0,100.0,Qwen2-7B,1.0,15.0
hot,fan,blankets,hot::fan::blankets,0.0,4,0.0,conjunction,top_k,7.0,100.0,Qwen2-7B,23.5,27.0
hot,fan,couch,hot::fan::couch,0.0,4,0.002,conjunction,top_k,7.0,100.0,Qwen2-7B,23.5,24.0
hot,fan,heater,hot::fan::heater,0.16666666666666666,6,0.224,conjunction,top_k,7.0,100.0,Qwen2-7B,16.0,9.0
hot,fan,pool,hot::fan::pool,0.55,20,0.01,conjunction,top_k,7.0,100.0,Qwen2-7B,5.0,21.5
hot,fan,shower,hot::fan::shower,0.05,20,0.004,conjunction,top_k,7.0,100.0,Qwen2-7B,17.0,23.0
hot,heater,blankets,hot::heater::blankets,0.23076923076923078,13,0.0,conjunction,top_k,7.0,100.0,Qwen2-7B,12.0,27.0
hot,heater,couch,hot::heater::couch,0.0,20,0.01,conjunction,top_k,7.0,100.0,Qwen2-7B,23.5,21.5
hot,heater,fan,hot::heater::fan,1.0,5,0.772,conjunction,top_k,7.0,100.0,Qwen2-7B,1.0,8.0
hot,heater,pool,hot::heater::pool,0.25,4,0.03,conjunction,top_k,7.0,100.0,Qwen2-7B,10.5,16.0
hot,heater,shower,hot::heater::shower,0.0,5,0.016,conjunction,top_k,7.0,100.0,Qwen2-7B,23.5,17.0
hot,pool,blankets,hot::pool::blankets,0.4,5,0.0,conjunction,top_k,7.0,100.0,Qwen2-7B,7.0,27.0
hot,pool,couch,hot::pool::couch,0.0,4,0.012,conjunction,top_k,7.0,100.0,Qwen2-7B,23.5,19.0
hot,pool,fan,hot::pool::fan,0.25,4,0.984,conjunction,top_k,7.0,100.0,Qwen2-7B,10.5,3.0
hot,pool,heater,hot::pool::heater,0.0,4,0.786,conjunction,top_k,7.0,100.0,Qwen2-7B,23.5,7.0
hot,pool,shower,hot::pool::shower,0.2631578947368421,19,0.036,conjunction,top_k,7.0,100.0,Qwen2-7B,9.0,13.5
hot,shower,blankets,hot::shower::blankets,0.0,4,0.0,conjunction,top_k,7.0,100.0,Qwen2-7B,23.5,27.0
hot,shower,couch,hot::shower::couch,0.0,6,0.012,conjunction,top_k,7.0,100.0,Qwen2-7B,23.5,19.0
hot,shower,fan,hot::shower::fan,0.8,5,0.99,conjunction,top_k,7.0,100.0,Qwen2-7B,3.0,2.0
hot,shower,heater,hot::shower::heater,0.3333333333333333,6,0.796,conjunction,top_k,7.0,100.0,Qwen2-7B,8.0,6.0
hot,shower,pool,hot::shower::pool,1.0,5,0.046,conjunction,top_k,7.0,100.0,Qwen2-7B,1.0,11.0
mall,burger joint,coffee shop,mall::burger joint::coffee shop,0.625,16,0.602,conjunction,top_k,8.0,100.0,Qwen2-7B,15.0,3.0
mall,burger joint,electronics store,mall::burger joint::electronics store,0.0,6,0.0,conjunction,top_k,8.0,100.0,Qwen2-7B,27.0,22.0
mall,burger joint,gift shop,mall::burger joint::gift shop,0.16666666666666666,6,0.0,conjunction,top_k,8.0,100.0,Qwen2-7B,24.0,22.0
mall,burger joint,grocery store,mall::burger joint::grocery store,0.8,5,0.282,conjunction,top_k,8.0,100.0,Qwen2-7B,11.0,12.0
mall,burger joint,pretzel stand,mall::burger joint::pretzel stand,0.8421052631578947,19,0.0,conjunction,top_k,8.0,100.0,Qwen2-7B,7.5,22.0
mall,coffee shop,burger joint,mall::coffee shop::burger joint,0.5,2,0.198,conjunction,top_k,8.0,100.0,Qwen2-7B,20.0,14.0
mall,coffee shop,electronics store,mall::coffee shop::electronics store,0.4,5,0.0,conjunction,top_k,8.0,100.0,Qwen2-7B,22.0,22.0
mall,coffee shop,gift shop,mall::coffee shop::gift shop,0.0,4,0.0,conjunction,top_k,8.0,100.0,Qwen2-7B,27.0,22.0
mall,coffee shop,grocery store,mall::coffee shop::grocery store,0.6,5,0.204,conjunction,top_k,8.0,100.0,Qwen2-7B,17.0,13.0
mall,coffee shop,pretzel stand,mall::coffee shop::pretzel stand,1.0,5,0.0,conjunction,top_k,8.0,100.0,Qwen2-7B,2.5,22.0
mall,electronics store,burger joint,mall::electronics store::burger joint,1.0,5,0.338,conjunction,top_k,8.0,100.0,Qwen2-7B,2.5,7.5
mall,electronics store,coffee shop,mall::electronics store::coffee shop,0.8,5,0.71,conjunction,top_k,8.0,100.0,Qwen2-7B,11.0,1.0
mall,electronics store,gift shop,mall::electronics store::gift shop,0.6,20,0.0,conjunction,top_k,8.0,100.0,Qwen2-7B,17.0,22.0
mall,electronics store,grocery store,mall::electronics store::grocery store,0.8421052631578947,19,0.338,conjunction,top_k,8.0,100.0,Qwen2-7B,7.5,7.5
mall,electronics store,pretzel stand,mall::electronics store::pretzel stand,0.6666666666666666,3,0.0,conjunction,top_k,8.0,100.0,Qwen2-7B,14.0,22.0
mall,gift shop,burger joint,mall::gift shop::burger joint,1.0,3,0.338,conjunction,top_k,8.0,100.0,Qwen2-7B,2.5,7.5
mall,gift shop,coffee shop,mall::gift shop::coffee shop,0.5,2,0.71,conjunction,top_k,8.0,100.0,Qwen2-7B,20.0,1.0
mall,gift shop,electronics store,mall::gift shop::electronics store,0.5,4,0.0,conjunction,top_k,8.0,100.0,Qwen2-7B,20.0,22.0
mall,gift shop,grocery store,mall::gift shop::grocery store,0.8666666666666667,15,0.338,conjunction,top_k,8.0,100.0,Qwen2-7B,6.0,7.5
mall,gift shop,pretzel stand,mall::gift shop::pretzel stand,1.0,3,0.0,conjunction,top_k,8.0,100.0,Qwen2-7B,2.5,22.0
mall,grocery store,burger joint,mall::grocery store::burger joint,1.0,5,0.29,conjunction,top_k,8.0,100.0,Qwen2-7B,2.5,11.0
mall,grocery store,coffee shop,mall::grocery store::coffee shop,0.8,5,0.6,conjunction,top_k,8.0,100.0,Qwen2-7B,11.0,4.0
mall,grocery store,electronics store,mall::grocery store::electronics store,0.0,3,0.0,conjunction,top_k,8.0,100.0,Qwen2-7B,27.0,22.0
mall,grocery store,gift shop,mall::grocery store::gift shop,0.2,5,0.0,conjunction,top_k,8.0,100.0,Qwen2-7B,23.0,22.0
mall,grocery store,pretzel stand,mall::grocery store::pretzel stand,0.8,5,0.0,conjunction,top_k,8.0,100.0,Qwen2-7B,11.0,22.0
mall,pretzel stand,burger joint,mall::pretzel stand::burger joint,1.0,2,0.338,conjunction,top_k,8.0,100.0,Qwen2-7B,2.5,7.5
mall,pretzel stand,coffee shop,mall::pretzel stand::coffee shop,0.8,20,0.71,conjunction,top_k,8.0,100.0,Qwen2-7B,11.0,1.0
mall,pretzel stand,electronics store,mall::pretzel stand::electronics store,0.0,5,0.0,conjunction,top_k,8.0,100.0,Qwen2-7B,27.0,22.0
mall,pretzel stand,gift shop,mall::pretzel stand::gift shop,0.0,6,0.0,conjunction,top_k,8.0,100.0,Qwen2-7B,27.0,22.0
mall,pretzel stand,grocery store,mall::pretzel stand::grocery store,0.6,5,0.338,conjunction,top_k,8.0,100.0,Qwen2-7B,17.0,7.5
mask,bandana,candy,mask::bandana::candy,0.0,4,0.004,conjunction,top_k,9.0,100.0,Qwen2-7B,27.0,22.0
mask,bandana,gloves,mask::bandana::gloves,0.5,2,0.02,conjunction,top_k,9.0,100.0,Qwen2-7B,11.0,16.5
mask,bandana,handkerchief,mask::bandana::handkerchief,0.6153846153846154,13,0.098,conjunction,top_k,9.0,100.0,Qwen2-7B,6.0,6.5
mask,bandana,napkins,mask::bandana::napkins,0.16666666666666666,12,0.0,conjunction,top_k,9.0,100.0,Qwen2-7B,23.0,27.0
mask,bandana,wallet,mask::bandana::wallet,0.4,5,0.022,conjunction,top_k,9.0,100.0,Qwen2-7B,15.0,12.0
mask,candy,bandana,mask::candy::bandana,0.8,5,0.134,conjunction,top_k,9.0,100.0,Qwen2-7B,2.5,0.5
mask,candy,gloves,mask::candy::gloves,0.0625,16,0.02,conjunction,top_k,9.0,100.0,Qwen2-7B,24.0,16.5
mask,candy,handkerchief,mask::candy::handkerchief,0.6666666666666666,6,0.098,conjunction,top_k,9.0,100.0,Qwen2-7B,4.0,6.5
mask,candy,napkins,mask::candy::napkins,0.5,4,0.0,conjunction,top_k,9.0,100.0,Qwen2-7B,11.0,27.0
mask,candy,wallet,mask::candy::wallet,0.2,20,0.022,conjunction,top_k,9.0,100.0,Qwen2-7B,20.0,12.0
mask,gloves,bandana,mask::gloves::bandana,0.5,6,0.132,conjunction,top_k,9.0,100.0,Qwen2-7B,11.0,2.5
mask,gloves,candy,mask::gloves::candy,0.2,5,0.004,conjunction,top_k,9.0,100.0,Qwen2-7B,20.0,22.0
mask,gloves,handkerchief,mask::gloves::handkerchief,0.4,5,0.096,conjunction,top_k,9.0,100.0,Qwen2-7B,15.0,9.0
mask,gloves,napkins,mask::gloves::napkins,0.5,4,0.0,conjunction,top_k,9.0,100.0,Qwen2-7B,11.0,27.0
mask,gloves,wallet,mask::gloves::wallet,0.0,3,0.022,conjunction,top_k,9.0,100.0,Qwen2-7B,27.0,12.0
mask,handkerchief,bandana,mask::handkerchief::bandana,1.0,3,0.124,conjunction,top_k,9.0,100.0,Qwen2-7B,0.5,4.0
mask,handkerchief,candy,mask::handkerchief::candy,0.0,6,0.004,conjunction,top_k,9.0,100.0,Qwen2-7B,27.0,22.0
mask,handkerchief,gloves,mask::handkerchief::gloves,0.4,5,0.018,conjunction,top_k,9.0,100.0,Qwen2-7B,15.0,19.0
mask,handkerchief,napkins,mask::handkerchief::napkins,0.3,20,0.0,conjunction,top_k,9.0,100.0,Qwen2-7B,17.0,27.0
mask,handkerchief,wallet,mask::handkerchief::wallet,0.0,5,0.022,conjunction,top_k,9.0,100.0,Qwen2-7B,27.0,12.0
mask,napkins,bandana,mask::napkins::bandana,1.0,5,0.134,conjunction,top_k,9.0,100.0,Qwen2-7B,0.5,0.5
mask,napkins,candy,mask::napkins::candy,0.2,5,0.004,conjunction,top_k,9.0,100.0,Qwen2-7B,20.0,22.0
mask,napkins,gloves,mask::napkins::gloves,0.2,5,0.02,conjunction,top_k,9.0,100.0,Qwen2-7B,20.0,16.5
mask,napkins,handkerchief,mask::napkins::handkerchief,0.6,5,0.098,conjunction,top_k,9.0,100.0,Qwen2-7B,7.5,6.5
mask,napkins,wallet,mask::napkins::wallet,0.0,4,0.022,conjunction,top_k,9.0,100.0,Qwen2-7B,27.0,12.0
mask,wallet,bandana,mask::wallet::bandana,0.8,5,0.132,conjunction,top_k,9.0,100.0,Qwen2-7B,2.5,2.5
mask,wallet,candy,mask::wallet::candy,0.2,5,0.004,conjunction,top_k,9.0,100.0,Qwen2-7B,20.0,22.0
mask,wallet,gloves,mask::wallet::gloves,0.631578947368421,19,0.02,conjunction,top_k,9.0,100.0,Qwen2-7B,5.0,16.5
mask,wallet,handkerchief,mask::wallet::handkerchief,0.6,5,0.098,conjunction,top_k,9.0,100.0,Qwen2-7B,7.5,6.5
mask,wallet,napkins,mask::wallet::napkins,0.5,6,0.0,conjunction,top_k,9.0,100.0,Qwen2-7B,11.0,27.0
meat,chicken,crab,meat::chicken::crab,0.7647058823529411,17,0.0,conjunction,top_k,0.0,100.0,Qwen2-7B,13.0,28.5
meat,chicken,mushrooms,meat::chicken::mushrooms,0.2,5,0.0,conjunction,top_k,0.0,100.0,Qwen2-7B,20.0,28.5
meat,chicken,rice,meat::chicken::rice,0.5,2,0.024,conjunction,top_k,0.0,100.0,Qwen2-7B,16.5,21.0
meat,chicken,tofu,meat::chicken::tofu,0.0,5,0.022,conjunction,top_k,0.0,100.0,Qwen2-7B,25.5,23.0
meat,chicken,turkey,meat::chicken::turkey,0.9523809523809523,21,0.01,conjunction,top_k,0.0,100.0,Qwen2-7B,10.0,27.0
meat,crab,chicken,meat::crab::chicken,1.0,5,1.0,conjunction,top_k,0.0,100.0,Qwen2-7B,4.5,0.5
meat,crab,mushrooms,meat::crab::mushrooms,0.0,3,0.022,conjunction,top_k,0.0,100.0,Qwen2-7B,25.5,23.0
meat,crab,rice,meat::crab::rice,0.0,5,0.282,conjunction,top_k,0.0,100.0,Qwen2-7B,25.5,5.5
meat,crab,tofu,meat::crab::tofu,0.6666666666666666,3,0.27,conjunction,top_k,0.0,100.0,Qwen2-7B,14.0,9.0
meat,crab,turkey,meat::crab::turkey,1.0,5,0.1,conjunction,top_k,0.0,100.0,Qwen2-7B,4.5,13.5
meat,mushrooms,chicken,meat::mushrooms::chicken,1.0,6,1.0,conjunction,top_k,0.0,100.0,Qwen2-7B,4.5,0.5
meat,mushrooms,crab,meat::mushrooms::crab,1.0,5,0.04,conjunction,top_k,0.0,100.0,Qwen2-7B,4.5,17.5
meat,mushrooms,rice,meat::mushrooms::rice,0.0,6,0.282,conjunction,top_k,0.0,100.0,Qwen2-7B,25.5,5.5
meat,mushrooms,tofu,meat::mushrooms::tofu,0.5263157894736842,19,0.278,conjunction,top_k,0.0,100.0,Qwen2-7B,15.0,7.0
meat,mushrooms,turkey,meat::mushrooms::turkey,1.0,6,0.1,conjunction,top_k,0.0,100.0,Qwen2-7B,4.5,13.5
meat,rice,chicken,meat::rice::chicken,1.0,2,0.976,conjunction,top_k,0.0,100.0,Qwen2-7B,4.5,4.0
meat,rice,crab,meat::rice::crab,0.5,2,0.03,conjunction,top_k,0.0,100.0,Qwen2-7B,16.5,20.0
meat,rice,mushrooms,meat::rice::mushrooms,0.23529411764705882,17,0.022,conjunction,top_k,0.0,100.0,Qwen2-7B,19.0,23.0
meat,rice,tofu,meat::rice::tofu,0.3888888888888889,18,0.254,conjunction,top_k,0.0,100.0,Qwen2-7B,18.0,11.0
meat,rice,turkey,meat::rice::turkey,1.0,5,0.086,conjunction,top_k,0.0,100.0,Qwen2-7B,4.5,15.0
meat,tofu,chicken,meat::tofu::chicken,1.0,4,0.978,conjunction,top_k,0.0,100.0,Qwen2-7B,4.5,3.0
meat,tofu,crab,meat::tofu::crab,0.8,5,0.032,conjunction,top_k,0.0,100.0,Qwen2-7B,11.0,19.0
meat,tofu,mushrooms,meat::tofu::mushrooms,0.0,5,0.018,conjunction,top_k,0.0,100.0,Qwen2-7B,25.5,26.0
meat,tofu,rice,meat::tofu::rice,0.0,5,0.238,conjunction,top_k,0.0,100.0,Qwen2-7B,25.5,12.0
meat,tofu,turkey,meat::tofu::turkey,1.0,5,0.08,conjunction,top_k,0.0,100.0,Qwen2-7B,4.5,16.0
meat,turkey,chicken,meat::turkey::chicken,1.0,4,0.99,conjunction,top_k,0.0,100.0,Qwen2-7B,4.5,2.0
meat,turkey,crab,meat::turkey::crab,0.7692307692307693,13,0.04,conjunction,top_k,0.0,100.0,Qwen2-7B,12.0,17.5
meat,turkey,mushrooms,meat::turkey::mushrooms,0.0,4,0.02,conjunction,top_k,0.0,100.0,Qwen2-7B,25.5,25.0
meat,turkey,rice,meat::turkey::rice,0.0,5,0.274,conjunction,top_k,0.0,100.0,Qwen2-7B,25.5,8.0
meat,turkey,tofu,meat::turkey::tofu,0.16666666666666666,6,0.268,conjunction,top_k,0.0,100.0,Qwen2-7B,21.0,10.0
restaurant,cake,cocktails,restaurant::cake::cocktails,1.0,4,0.088,conjunction,top_k,1.0,100.0,Qwen2-7B,3.5,11.0
restaurant,cake,salad,restaurant::cake::salad,0.6,5,0.002,conjunction,top_k,1.0,100.0,Qwen2-7B,13.0,27.0
restaurant,cake,soda,restaurant::cake::soda,0.8,5,0.256,conjunction,top_k,1.0,100.0,Qwen2-7B,9.0,0.5
restaurant,cake,soup,restaurant::cake::soup,0.3888888888888889,18,0.016,conjunction,top_k,1.0,100.0,Qwen2-7B,19.0,15.5
restaurant,cake,vodka,restaurant::cake::vodka,1.0,6,0.176,conjunction,top_k,1.0,100.0,Qwen2-7B,3.5,7.5
restaurant,cocktails,cake,restaurant::cocktails::cake,0.6,5,0.012,conjunction,top_k,1.0,100.0,Qwen2-7B,13.0,21.0
restaurant,cocktails,salad,restaurant::cocktails::salad,0.0,4,0.002,conjunction,top_k,1.0,100.0,Qwen2-7B,25.5,27.0
restaurant,cocktails,soda,restaurant::cocktails::soda,0.42105263157894735,19,0.24,conjunction,top_k,1.0,100.0,Qwen2-7B,18.0,3.0
restaurant,cocktails,soup,restaurant::cocktails::soup,0.0,2,0.014,conjunction,top_k,1.0,100.0,Qwen2-7B,25.5,17.5
restaurant,cocktails,vodka,restaurant::cocktails::vodka,0.5,14,0.176,conjunction,top_k,1.0,100.0,Qwen2-7B,16.5,7.5
restaurant,salad,cake,restaurant::salad::cake,0.55,20,0.012,conjunction,top_k,1.0,100.0,Qwen2-7B,15.0,21.0
restaurant,salad,cocktails,restaurant::salad::cocktails,0.75,4,0.088,conjunction,top_k,1.0,100.0,Qwen2-7B,10.0,11.0
restaurant,salad,soda,restaurant::salad::soda,0.6,5,0.256,conjunction,top_k,1.0,100.0,Qwen2-7B,13.0,0.5
restaurant,salad,soup,restaurant::salad::soup,0.7,20,0.016,conjunction,top_k,1.0,100.0,Qwen2-7B,11.0,15.5
restaurant,salad,vodka,restaurant::salad::vodka,1.0,5,0.18,conjunction,top_k,1.0,100.0,Qwen2-7B,3.5,5.5
restaurant,soda,cake,restaurant::soda::cake,0.0,3,0.012,conjunction,top_k,1.0,100.0,Qwen2-7B,25.5,21.0
restaurant,soda,cocktails,restaurant::soda::cocktails,1.0,3,0.082,conjunction,top_k,1.0,100.0,Qwen2-7B,3.5,14.0
restaurant,soda,salad,restaurant::soda::salad,0.0,5,0.002,conjunction,top_k,1.0,100.0,Qwen2-7B,25.5,27.0
restaurant,soda,soup,restaurant::soda::soup,0.0,2,0.012,conjunction,top_k,1.0,100.0,Qwen2-7B,25.5,21.0
restaurant,soda,vodka,restaurant::soda::vodka,1.0,5,0.158,conjunction,top_k,1.0,100.0,Qwen2-7B,3.5,9.0
restaurant,soup,cake,restaurant::soup::cake,0.3333333333333333,3,0.012,conjunction,top_k,1.0,100.0,Qwen2-7B,20.0,21.0
restaurant,soup,cocktails,restaurant::soup::cocktails,1.0,6,0.088,conjunction,top_k,1.0,100.0,Qwen2-7B,3.5,11.0
restaurant,soup,salad,restaurant::soup::salad,0.5,6,0.002,conjunction,top_k,1.0,100.0,Qwen2-7B,16.5,27.0
restaurant,soup,soda,restaurant::soup::soda,0.8333333333333334,6,0.252,conjunction,top_k,1.0,100.0,Qwen2-7B,8.0,2.0
restaurant,soup,vodka,restaurant::soup::vodka,1.0,4,0.18,conjunction,top_k,1.0,100.0,Qwen2-7B,3.5,5.5
restaurant,vodka,cake,restaurant::vodka::cake,0.0,5,0.01,conjunction,top_k,1.0,100.0,Qwen2-7B,25.5,24.0
restaurant,vodka,cocktails,restaurant::vodka::cocktails,1.0,3,0.084,conjunction,top_k,1.0,100.0,Qwen2-7B,3.5,13.0
restaurant,vodka,salad,restaurant::vodka::salad,0.0,2,0.002,conjunction,top_k,1.0,100.0,Qwen2-7B,25.5,27.0
restaurant,vodka,soda,restaurant::vodka::soda,0.3157894736842105,19,0.232,conjunction,top_k,1.0,100.0,Qwen2-7B,21.0,4.0
restaurant,vodka,soup,restaurant::vodka::soup,0.0,5,0.014,conjunction,top_k,1.0,100.0,Qwen2-7B,25.5,17.5
salad,chips,cigarettes,salad::chips::cigarettes,0.16666666666666666,6,0.002,conjunction,top_k,2.0,100.0,Qwen2-7B,20.0,25.5
salad,chips,dressing,salad::chips::dressing,0.4,5,0.01,conjunction,top_k,2.0,100.0,Qwen2-7B,13.0,18.0
salad,chips,lettuce,salad::chips::lettuce,1.0,6,0.998,conjunction,top_k,2.0,100.0,Qwen2-7B,2.0,1.0
salad,chips,meat,salad::chips::meat,0.2857142857142857,21,0.066,conjunction,top_k,2.0,100.0,Qwen2-7B,18.0,5.5
salad,chips,tuna,salad::chips::tuna,0.2,5,0.016,conjunction,top_k,2.0,100.0,Qwen2-7B,19.0,14.5
salad,cigarettes,chips,salad::cigarettes::chips,0.4375,16,0.018,conjunction,top_k,2.0,100.0,Qwen2-7B,11.5,10.5
salad,cigarettes,dressing,salad::cigarettes::dressing,1.0,4,0.01,conjunction,top_k,2.0,100.0,Qwen2-7B,2.0,18.0
salad,cigarettes,lettuce,salad::cigarettes::lettuce,0.75,4,1.0,conjunction,top_k,2.0,100.0,Qwen2-7B,6.5,0.0
salad,cigarettes,meat,salad::cigarettes::meat,0.5789473684210527,19,0.066,conjunction,top_k,2.0,100.0,Qwen2-7B,10.0,5.5
