analysis_dataset_id,analysis_unit_id,human_rate,cv_fold,model_probability,human_rank,model_rank,model,group_type
rnx_eweak,Eweak::22,0.119047619,1,0.001774734334494487,48.0,44.0,No linking structure,within_condition
rnx_eweak,Eweak::23,0.6153846154,2,0.011342327956297393,13.0,28.0,No linking structure,within_condition
rnx_eweak,Eweak::24,0.1428571429,3,0.13325572044182243,40.5,3.0,No linking structure,within_condition
rnx_eweak,Eweak::25,0.6923076923,4,0.002709216990589395,8.0,41.0,No linking structure,within_condition
rnx_eweak,Eweak::26,0.7857142857,5,0.0006311020722279918,2.0,50.0,No linking structure,within_condition
rnx_eweak,Eweak::27,0.1282051282,6,0.005680999628325407,44.0,35.0,No linking structure,within_condition
rnx_eweak,Eweak::28,0.7142857143,7,0.16227351101751403,6.0,1.0,No linking structure,within_condition
rnx_eweak,Eweak::29,0.2051282051,8,0.08908623685483134,35.0,5.0,No linking structure,within_condition
rnx_eweak,Eweak::30,0.1904761905,9,0.02939904750115346,36.0,20.0,No linking structure,within_condition
rnx_eweak,Eweak::31,0.3846153846,0,0.006108651928236365,23.0,33.0,No linking structure,within_condition
rnx_eweak,Eweak::32,0.5238095238,1,0.06850532290376579,18.0,9.0,No linking structure,within_condition
rnx_eweak,Eweak::33,0.8974358974,2,0.0550130357506482,0.0,11.0,No linking structure,within_condition
rnx_eweak,Eweak::34,0.619047619,3,0.0013028838501768416,11.0,46.0,No linking structure,within_condition
rnx_eweak,Eweak::35,0.0769230769,4,0.00230687220079042,54.5,42.0,No linking structure,within_condition
rnx_eweak,Eweak::36,0.5476190476,5,0.0011409830336042307,16.5,47.0,No linking structure,within_condition
rnx_eweak,Eweak::37,0.1025641026,6,0.11648211932745933,50.5,4.0,No linking structure,within_condition
rnx_eweak,Eweak::38,0.7380952381,7,0.0006232256641993049,4.0,51.0,No linking structure,within_condition
rnx_eweak,Eweak::39,0.4615384615,8,6.185906574114302e-05,19.0,58.0,No linking structure,within_condition
rnx_eweak,Eweak::40,0.5476190476,9,0.00017947956857609026,16.5,55.0,No linking structure,within_condition
rnx_eweak,Eweak::41,0.1282051282,0,0.00783414861495651,44.0,31.0,No linking structure,within_condition
rnx_eweak,Eweak::42,0.1428571429,1,0.013581334200954743,40.5,25.0,No linking structure,within_condition
rnx_eweak,Eweak::43,0.7435897436,2,0.011018367945541898,3.0,29.0,No linking structure,within_condition
rnx_eweak,Eweak::44,0.6428571429,3,0.08876744676201016,10.0,6.0,No linking structure,within_condition
rnx_eweak,Eweak::45,0.1282051282,4,0.006912434262749062,44.0,32.0,No linking structure,within_condition
rnx_eweak,Eweak::46,0.0952380952,5,0.05481855333840472,52.5,12.0,No linking structure,within_condition
rnx_eweak,Eweak::47,0.7948717949,6,0.04732464754107438,1.0,15.0,No linking structure,within_condition
rnx_eweak,Eweak::48,0.2142857143,7,0.005042402387242083,34.0,38.0,No linking structure,within_condition
rnx_eweak,Eweak::49,0.2820512821,8,0.0013669782306124207,27.0,45.0,No linking structure,within_condition
rnx_eweak,Eweak::50,0.0714285714,9,0.031917530749420595,56.0,18.0,No linking structure,within_condition
rnx_eweak,Eweak::51,0.6923076923,0,0.000721024434120478,8.0,49.0,No linking structure,within_condition
rnx_eweak,Eweak::52,0.2857142857,1,0.0002319154333949369,26.0,54.0,No linking structure,within_condition
rnx_eweak,Eweak::53,0.0256410256,2,0.013207737299187058,58.5,26.0,No linking structure,within_condition
rnx_eweak,Eweak::54,0.2380952381,3,6.422493113472213e-05,32.5,57.0,No linking structure,within_condition
rnx_eweak,Eweak::55,0.0256410256,4,0.04852476373709191,58.5,14.0,No linking structure,within_condition
rnx_eweak,Eweak::56,0.5952380952,5,0.2686434095736139,15.0,0.0,No linking structure,within_condition
rnx_eweak,Eweak::57,0.0769230769,6,0.021272089027581265,54.5,23.0,No linking structure,within_condition
rnx_eweak,Eweak::58,0.4523809524,7,0.05387459085527773,20.0,13.0,No linking structure,within_condition
rnx_eweak,Eweak::59,0.1282051282,8,0.0006057731654034761,44.0,52.0,No linking structure,within_condition
rnx_eweak,Eweak::60,0.2380952381,9,0.002839274290649842,32.5,39.0,No linking structure,within_condition
rnx_eweak,Eweak::01,0.7179487179,0,0.042,5.0,52.0,Set Top-K,within_condition
rnx_eweak,Eweak::02,0.119047619,1,0.044,48.0,51.0,Set Top-K,within_condition
rnx_eweak,Eweak::03,0.1538461538,2,0.634,39.0,32.0,Set Top-K,within_condition
rnx_eweak,Eweak::04,0.3333333333,3,0.744,24.0,30.0,Set Top-K,within_condition
rnx_eweak,Eweak::05,0.1282051282,4,0.03,44.0,55.0,Set Top-K,within_condition
rnx_eweak,Eweak::06,0.4285714286,5,0.98,21.0,22.0,Set Top-K,within_condition
rnx_eweak,Eweak::07,0.2564102564,6,0.904,30.0,27.0,Set Top-K,within_condition
rnx_eweak,Eweak::08,0.1666666667,7,0.996,37.5,16.0,Set Top-K,within_condition
rnx_eweak,Eweak::09,0.6923076923,8,0.978,8.0,23.0,Set Top-K,within_condition
rnx_eweak,Eweak::10,0.0476190476,9,0.984,57.0,20.5,Set Top-K,within_condition
rnx_eweak,Eweak::11,0.2564102564,0,0.028,30.0,56.0,Set Top-K,within_condition
rnx_eweak,Eweak::12,0.4047619048,1,1.0,22.0,7.0,Set Top-K,within_condition
rnx_eweak,Eweak::13,0.6153846154,2,1.0,13.0,7.0,Set Top-K,within_condition
rnx_eweak,Eweak::14,0.119047619,3,1.0,48.0,7.0,Set Top-K,within_condition
rnx_eweak,Eweak::15,0.2564102564,4,0.984,30.0,20.5,Set Top-K,within_condition
rnx_eweak,Eweak::16,0.0952380952,5,0.118,52.5,47.0,Set Top-K,within_condition
rnx_eweak,Eweak::17,0.6153846154,6,0.226,13.0,41.0,Set Top-K,within_condition
rnx_eweak,Eweak::18,0.1666666667,7,0.178,37.5,44.0,Set Top-K,within_condition
rnx_eweak,Eweak::19,0.3076923077,8,1.0,25.0,7.0,Set Top-K,within_condition
rnx_eweak,Eweak::20,0.2619047619,9,0.792,28.0,29.0,Set Top-K,within_condition
rnx_eweak,Eweak::21,0.1025641026,0,0.682,50.5,31.0,Set Top-K,within_condition
rnx_eweak,Eweak::22,0.119047619,1,0.02,48.0,58.0,Set Top-K,within_condition
rnx_eweak,Eweak::23,0.6153846154,2,0.998,13.0,15.0,Set Top-K,within_condition
rnx_eweak,Eweak::24,0.1428571429,3,1.0,40.5,7.0,Set Top-K,within_condition
rnx_eweak,Eweak::25,0.6923076923,4,0.152,8.0,46.0,Set Top-K,within_condition
rnx_eweak,Eweak::26,0.7857142857,5,0.554,2.0,33.0,Set Top-K,within_condition
rnx_eweak,Eweak::27,0.1282051282,6,0.26,44.0,38.5,Set Top-K,within_condition
rnx_eweak,Eweak::28,0.7142857143,7,1.0,6.0,7.0,Set Top-K,within_condition
rnx_eweak,Eweak::29,0.2051282051,8,1.0,35.0,7.0,Set Top-K,within_condition
rnx_eweak,Eweak::30,0.1904761905,9,0.946,36.0,25.0,Set Top-K,within_condition
rnx_eweak,Eweak::31,0.3846153846,0,0.024,23.0,57.0,Set Top-K,within_condition
rnx_eweak,Eweak::32,0.5238095238,1,1.0,18.0,7.0,Set Top-K,within_condition
rnx_eweak,Eweak::33,0.8974358974,2,0.284,0.0,36.0,Set Top-K,within_condition
rnx_eweak,Eweak::34,0.619047619,3,0.196,11.0,43.0,Set Top-K,within_condition
rnx_eweak,Eweak::35,0.0769230769,4,0.26,54.5,38.5,Set Top-K,within_condition
rnx_eweak,Eweak::36,0.5476190476,5,0.076,16.5,49.0,Set Top-K,within_condition
rnx_eweak,Eweak::37,0.1025641026,6,1.0,50.5,7.0,Set Top-K,within_condition
rnx_eweak,Eweak::38,0.7380952381,7,0.206,4.0,42.0,Set Top-K,within_condition
rnx_eweak,Eweak::39,0.4615384615,8,0.242,19.0,40.0,Set Top-K,within_condition
rnx_eweak,Eweak::40,0.5476190476,9,0.04,16.5,53.0,Set Top-K,within_condition
rnx_eweak,Eweak::41,0.1282051282,0,0.158,44.0,45.0,Set Top-K,within_condition
rnx_eweak,Eweak::42,0.1428571429,1,0.994,40.5,17.5,Set Top-K,within_condition
rnx_eweak,Eweak::43,0.7435897436,2,1.0,3.0,7.0,Set Top-K,within_condition
rnx_eweak,Eweak::44,0.6428571429,3,1.0,10.0,7.0,Set Top-K,within_condition
rnx_eweak,Eweak::45,0.1282051282,4,0.046,44.0,50.0,Set Top-K,within_condition
rnx_eweak,Eweak::46,0.0952380952,5,0.972,52.5,24.0,Set Top-K,within_condition
rnx_eweak,Eweak::47,0.7948717949,6,1.0,1.0,7.0,Set Top-K,within_condition
rnx_eweak,Eweak::48,0.2142857143,7,1.0,34.0,7.0,Set Top-K,within_condition
rnx_eweak,Eweak::49,0.2820512821,8,0.032,27.0,54.0,Set Top-K,within_condition
rnx_eweak,Eweak::50,0.0714285714,9,0.994,56.0,17.5,Set Top-K,within_condition
rnx_eweak,Eweak::51,0.6923076923,0,0.086,8.0,48.0,Set Top-K,within_condition
rnx_eweak,Eweak::52,0.2857142857,1,0.262,26.0,37.0,Set Top-K,within_condition
rnx_eweak,Eweak::53,0.0256410256,2,0.826,58.5,28.0,Set Top-K,within_condition
rnx_eweak,Eweak::54,0.2380952381,3,0.016,32.5,59.0,Set Top-K,within_condition
rnx_eweak,Eweak::55,0.0256410256,4,0.99,58.5,19.0,Set Top-K,within_condition
rnx_eweak,Eweak::56,0.5952380952,5,1.0,15.0,7.0,Set Top-K,within_condition
rnx_eweak,Eweak::57,0.0769230769,6,1.0,54.5,7.0,Set Top-K,within_condition
rnx_eweak,Eweak::58,0.4523809524,7,0.944,20.0,26.0,Set Top-K,within_condition
rnx_eweak,Eweak::59,0.1282051282,8,0.352,44.0,35.0,Set Top-K,within_condition
rnx_eweak,Eweak::60,0.2380952381,9,0.354,32.5,34.0,Set Top-K,within_condition
rnx_eweak,Eweak::01,0.7179487179,0,0.002,5.0,55.5,Set Top-p,within_condition
rnx_eweak,Eweak::02,0.119047619,1,0.086,48.0,43.0,Set Top-p,within_condition
rnx_eweak,Eweak::03,0.1538461538,2,0.118,39.0,39.0,Set Top-p,within_condition
rnx_eweak,Eweak::04,0.3333333333,3,0.272,24.0,32.0,Set Top-p,within_condition
rnx_eweak,Eweak::05,0.1282051282,4,0.336,44.0,27.0,Set Top-p,within_condition
rnx_eweak,Eweak::06,0.4285714286,5,0.438,21.0,24.0,Set Top-p,within_condition
rnx_eweak,Eweak::07,0.2564102564,6,0.168,30.0,35.0,Set Top-p,within_condition
rnx_eweak,Eweak::08,0.1666666667,7,0.702,37.5,17.0,Set Top-p,within_condition
rnx_eweak,Eweak::09,0.6923076923,8,0.55,8.0,21.0,Set Top-p,within_condition
rnx_eweak,Eweak::10,0.0476190476,9,0.42,57.0,26.0,Set Top-p,within_condition
rnx_eweak,Eweak::11,0.2564102564,0,0.0,30.0,58.0,Set Top-p,within_condition
rnx_eweak,Eweak::12,0.4047619048,1,0.202,22.0,33.0,Set Top-p,within_condition
rnx_eweak,Eweak::13,0.6153846154,2,1.0,13.0,2.5,Set Top-p,within_condition
rnx_eweak,Eweak::14,0.119047619,3,0.472,48.0,23.0,Set Top-p,within_condition
rnx_eweak,Eweak::15,0.2564102564,4,0.428,30.0,25.0,Set Top-p,within_condition
rnx_eweak,Eweak::16,0.0952380952,5,0.044,52.5,47.0,Set Top-p,within_condition
rnx_eweak,Eweak::17,0.6153846154,6,0.088,13.0,42.0,Set Top-p,within_condition
rnx_eweak,Eweak::18,0.1666666667,7,0.196,37.5,34.0,Set Top-p,within_condition
rnx_eweak,Eweak::19,0.3076923077,8,0.536,25.0,22.0,Set Top-p,within_condition
rnx_eweak,Eweak::20,0.2619047619,9,0.58,28.0,20.0,Set Top-p,within_condition
rnx_eweak,Eweak::21,0.1025641026,0,0.334,50.5,28.0,Set Top-p,within_condition
rnx_eweak,Eweak::22,0.119047619,1,0.016,48.0,51.5,Set Top-p,within_condition
rnx_eweak,Eweak::23,0.6153846154,2,0.762,13.0,11.0,Set Top-p,within_condition
rnx_eweak,Eweak::24,0.1428571429,3,0.726,40.5,13.0,Set Top-p,within_condition
rnx_eweak,Eweak::25,0.6923076923,4,0.0,8.0,58.0,Set Top-p,within_condition
rnx_eweak,Eweak::26,0.7857142857,5,0.054,2.0,45.0,Set Top-p,within_condition
rnx_eweak,Eweak::27,0.1282051282,6,0.304,44.0,31.0,Set Top-p,within_condition
rnx_eweak,Eweak::28,0.7142857143,7,1.0,6.0,2.5,Set Top-p,within_condition
rnx_eweak,Eweak::29,0.2051282051,8,1.0,35.0,2.5,Set Top-p,within_condition
rnx_eweak,Eweak::30,0.1904761905,9,0.756,36.0,12.0,Set Top-p,within_condition
rnx_eweak,Eweak::31,0.3846153846,0,0.896,23.0,8.0,Set Top-p,within_condition
rnx_eweak,Eweak::32,0.5238095238,1,1.0,18.0,2.5,Set Top-p,within_condition
rnx_eweak,Eweak::33,0.8974358974,2,0.05,0.0,46.0,Set Top-p,within_condition
rnx_eweak,Eweak::34,0.619047619,3,0.02,11.0,49.0,Set Top-p,within_condition
rnx_eweak,Eweak::35,0.0769230769,4,0.148,54.5,36.0,Set Top-p,within_condition
rnx_eweak,Eweak::36,0.5476190476,5,0.106,16.5,40.0,Set Top-p,within_condition
rnx_eweak,Eweak::37,0.1025641026,6,1.0,50.5,2.5,Set Top-p,within_condition
rnx_eweak,Eweak::38,0.7380952381,7,0.092,4.0,41.0,Set Top-p,within_condition
rnx_eweak,Eweak::39,0.4615384615,8,0.0,19.0,58.0,Set Top-p,within_condition
rnx_eweak,Eweak::40,0.5476190476,9,0.024,16.5,48.0,Set Top-p,within_condition
rnx_eweak,Eweak::41,0.1282051282,0,0.138,44.0,37.0,Set Top-p,within_condition
rnx_eweak,Eweak::42,0.1428571429,1,0.872,40.5,10.0,Set Top-p,within_condition
rnx_eweak,Eweak::43,0.7435897436,2,0.71,3.0,14.0,Set Top-p,within_condition
rnx_eweak,Eweak::44,0.6428571429,3,0.892,10.0,9.0,Set Top-p,within_condition
rnx_eweak,Eweak::45,0.1282051282,4,0.016,44.0,51.5,Set Top-p,within_condition
rnx_eweak,Eweak::46,0.0952380952,5,0.704,52.5,16.0,Set Top-p,within_condition
rnx_eweak,Eweak::47,0.7948717949,6,0.708,1.0,15.0,Set Top-p,within_condition
rnx_eweak,Eweak::48,0.2142857143,7,0.308,34.0,30.0,Set Top-p,within_condition
rnx_eweak,Eweak::49,0.2820512821,8,0.002,27.0,55.5,Set Top-p,within_condition
rnx_eweak,Eweak::50,0.0714285714,9,0.672,56.0,18.0,Set Top-p,within_condition
rnx_eweak,Eweak::51,0.6923076923,0,0.004,8.0,54.0,Set Top-p,within_condition
rnx_eweak,Eweak::52,0.2857142857,1,0.12,26.0,38.0,Set Top-p,within_condition
rnx_eweak,Eweak::53,0.0256410256,2,0.326,58.5,29.0,Set Top-p,within_condition
rnx_eweak,Eweak::54,0.2380952381,3,0.006,32.5,53.0,Set Top-p,within_condition
rnx_eweak,Eweak::55,0.0256410256,4,0.976,58.5,6.0,Set Top-p,within_condition
rnx_eweak,Eweak::56,0.5952380952,5,1.0,15.0,2.5,Set Top-p,within_condition
rnx_eweak,Eweak::57,0.0769230769,6,0.65,54.5,19.0,Set Top-p,within_condition
rnx_eweak,Eweak::58,0.4523809524,7,0.926,20.0,7.0,Set Top-p,within_condition
rnx_eweak,Eweak::59,0.1282051282,8,0.018,44.0,50.0,Set Top-p,within_condition
rnx_eweak,Eweak::60,0.2380952381,9,0.078,32.5,44.0,Set Top-p,within_condition
rnx_eweak,Eweak::01,0.7179487179,0,0.0,5.0,55.0,Ordering,within_condition
rnx_eweak,Eweak::02,0.119047619,1,0.0,48.0,55.0,Ordering,within_condition
rnx_eweak,Eweak::03,0.1538461538,2,0.132,39.0,17.5,Ordering,within_condition
rnx_eweak,Eweak::04,0.3333333333,3,0.04,24.0,29.0,Ordering,within_condition
rnx_eweak,Eweak::05,0.1282051282,4,0.02,44.0,39.0,Ordering,within_condition
rnx_eweak,Eweak::06,0.4285714286,5,0.084,21.0,22.0,Ordering,within_condition
rnx_eweak,Eweak::07,0.2564102564,6,0.03,30.0,32.5,Ordering,within_condition
rnx_eweak,Eweak::08,0.1666666667,7,0.074,37.5,25.5,Ordering,within_condition
rnx_eweak,Eweak::09,0.6923076923,8,0.094,8.0,20.5,Ordering,within_condition
rnx_eweak,Eweak::10,0.0476190476,9,0.028,57.0,34.5,Ordering,within_condition
rnx_eweak,Eweak::11,0.2564102564,0,0.0,30.0,55.0,Ordering,within_condition
rnx_eweak,Eweak::12,0.4047619048,1,0.038,22.0,30.5,Ordering,within_condition
rnx_eweak,Eweak::13,0.6153846154,2,0.902,13.0,1.0,Ordering,within_condition
rnx_eweak,Eweak::14,0.119047619,3,0.056,48.0,27.5,Ordering,within_condition
rnx_eweak,Eweak::15,0.2564102564,4,0.074,30.0,25.5,Ordering,within_condition
rnx_eweak,Eweak::16,0.0952380952,5,0.004,52.5,49.0,Ordering,within_condition
rnx_eweak,Eweak::17,0.6153846154,6,0.024,13.0,37.0,Ordering,within_condition
rnx_eweak,Eweak::18,0.1666666667,7,0.006,37.5,46.5,Ordering,within_condition
rnx_eweak,Eweak::19,0.3076923077,8,0.216,25.0,13.0,Ordering,within_condition
rnx_eweak,Eweak::20,0.2619047619,9,0.026,28.0,36.0,Ordering,within_condition
rnx_eweak,Eweak::21,0.1025641026,0,0.038,50.5,30.5,Ordering,within_condition
rnx_eweak,Eweak::22,0.119047619,1,0.506,48.0,6.0,Ordering,within_condition
rnx_eweak,Eweak::23,0.6153846154,2,0.59,13.0,4.0,Ordering,within_condition
rnx_eweak,Eweak::24,0.1428571429,3,0.082,40.5,23.5,Ordering,within_condition
rnx_eweak,Eweak::25,0.6923076923,4,0.03,8.0,32.5,Ordering,within_condition
rnx_eweak,Eweak::26,0.7857142857,5,0.004,2.0,49.0,Ordering,within_condition
rnx_eweak,Eweak::27,0.1282051282,6,0.008,44.0,44.5,Ordering,within_condition
rnx_eweak,Eweak::28,0.7142857143,7,0.742,6.0,2.0,Ordering,within_condition
rnx_eweak,Eweak::29,0.2051282051,8,0.992,35.0,0.0,Ordering,within_condition
rnx_eweak,Eweak::30,0.1904761905,9,0.082,36.0,23.5,Ordering,within_condition
rnx_eweak,Eweak::31,0.3846153846,0,0.292,23.0,12.0,Ordering,within_condition
rnx_eweak,Eweak::32,0.5238095238,1,0.692,18.0,3.0,Ordering,within_condition
rnx_eweak,Eweak::33,0.8974358974,2,0.432,0.0,9.0,Ordering,within_condition
rnx_eweak,Eweak::34,0.619047619,3,0.004,11.0,49.0,Ordering,within_condition
rnx_eweak,Eweak::35,0.0769230769,4,0.012,54.5,42.0,Ordering,within_condition
rnx_eweak,Eweak::36,0.5476190476,5,0.02,16.5,39.0,Ordering,within_condition
rnx_eweak,Eweak::37,0.1025641026,6,0.308,50.5,11.0,Ordering,within_condition
rnx_eweak,Eweak::38,0.7380952381,7,0.028,4.0,34.5,Ordering,within_condition
rnx_eweak,Eweak::39,0.4615384615,8,0.0,19.0,55.0,Ordering,within_condition
rnx_eweak,Eweak::40,0.5476190476,9,0.0,16.5,55.0,Ordering,within_condition
rnx_eweak,Eweak::41,0.1282051282,0,0.016,44.0,41.0,Ordering,within_condition
rnx_eweak,Eweak::42,0.1428571429,1,0.144,40.5,16.0,Ordering,within_condition
rnx_eweak,Eweak::43,0.7435897436,2,0.104,3.0,19.0,Ordering,within_condition
rnx_eweak,Eweak::44,0.6428571429,3,0.204,10.0,14.0,Ordering,within_condition
rnx_eweak,Eweak::45,0.1282051282,4,0.01,44.0,43.0,Ordering,within_condition
rnx_eweak,Eweak::46,0.0952380952,5,0.496,52.5,7.0,Ordering,within_condition
rnx_eweak,Eweak::47,0.7948717949,6,0.382,1.0,10.0,Ordering,within_condition
rnx_eweak,Eweak::48,0.2142857143,7,0.094,34.0,20.5,Ordering,within_condition
rnx_eweak,Eweak::49,0.2820512821,8,0.0,27.0,55.0,Ordering,within_condition
rnx_eweak,Eweak::50,0.0714285714,9,0.056,56.0,27.5,Ordering,within_condition
rnx_eweak,Eweak::51,0.6923076923,0,0.0,8.0,55.0,Ordering,within_condition
rnx_eweak,Eweak::52,0.2857142857,1,0.008,26.0,44.5,Ordering,within_condition
rnx_eweak,Eweak::53,0.0256410256,2,0.02,58.5,39.0,Ordering,within_condition
rnx_eweak,Eweak::54,0.2380952381,3,0.0,32.5,55.0,Ordering,within_condition
rnx_eweak,Eweak::55,0.0256410256,4,0.456,58.5,8.0,Ordering,within_condition
rnx_eweak,Eweak::56,0.5952380952,5,0.564,15.0,5.0,Ordering,within_condition
rnx_eweak,Eweak::57,0.0769230769,6,0.15,54.5,15.0,Ordering,within_condition
rnx_eweak,Eweak::58,0.4523809524,7,0.132,20.0,17.5,Ordering,within_condition
rnx_eweak,Eweak::59,0.1282051282,8,0.0,44.0,55.0,Ordering,within_condition
rnx_eweak,Eweak::60,0.2380952381,9,0.006,32.5,46.5,Ordering,within_condition
rnx_eweak,Eweak::01,0.7179487179,0,0.0,5.0,55.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::02,0.119047619,1,0.0,48.0,55.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::03,0.1538461538,2,0.132,39.0,15.5,Conjunction Top-K,within_condition
rnx_eweak,Eweak::04,0.3333333333,3,0.04,24.0,27.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::05,0.1282051282,4,0.016,44.0,40.5,Conjunction Top-K,within_condition
rnx_eweak,Eweak::06,0.4285714286,5,0.084,21.0,20.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::07,0.2564102564,6,0.03,30.0,30.5,Conjunction Top-K,within_condition
rnx_eweak,Eweak::08,0.1666666667,7,0.074,37.5,23.5,Conjunction Top-K,within_condition
rnx_eweak,Eweak::09,0.6923076923,8,0.094,8.0,18.5,Conjunction Top-K,within_condition
rnx_eweak,Eweak::10,0.0476190476,9,0.028,57.0,32.5,Conjunction Top-K,within_condition
rnx_eweak,Eweak::11,0.2564102564,0,0.0,30.0,55.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::12,0.4047619048,1,0.038,22.0,28.5,Conjunction Top-K,within_condition
rnx_eweak,Eweak::13,0.6153846154,2,0.902,13.0,1.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::14,0.119047619,3,0.056,48.0,25.5,Conjunction Top-K,within_condition
rnx_eweak,Eweak::15,0.2564102564,4,0.074,30.0,23.5,Conjunction Top-K,within_condition
rnx_eweak,Eweak::16,0.0952380952,5,0.004,52.5,49.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::17,0.6153846154,6,0.024,13.0,35.5,Conjunction Top-K,within_condition
rnx_eweak,Eweak::18,0.1666666667,7,0.006,37.5,46.5,Conjunction Top-K,within_condition
rnx_eweak,Eweak::19,0.3076923077,8,0.216,25.0,11.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::20,0.2619047619,9,0.026,28.0,34.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::21,0.1025641026,0,0.038,50.5,28.5,Conjunction Top-K,within_condition
rnx_eweak,Eweak::22,0.119047619,1,0.018,48.0,39.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::23,0.6153846154,2,0.59,13.0,4.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::24,0.1428571429,3,0.082,40.5,21.5,Conjunction Top-K,within_condition
rnx_eweak,Eweak::25,0.6923076923,4,0.03,8.0,30.5,Conjunction Top-K,within_condition
rnx_eweak,Eweak::26,0.7857142857,5,0.004,2.0,49.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::27,0.1282051282,6,0.008,44.0,44.5,Conjunction Top-K,within_condition
rnx_eweak,Eweak::28,0.7142857143,7,0.742,6.0,2.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::29,0.2051282051,8,0.992,35.0,0.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::30,0.1904761905,9,0.082,36.0,21.5,Conjunction Top-K,within_condition
rnx_eweak,Eweak::31,0.3846153846,0,0.024,23.0,35.5,Conjunction Top-K,within_condition
rnx_eweak,Eweak::32,0.5238095238,1,0.692,18.0,3.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::33,0.8974358974,2,0.232,0.0,10.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::34,0.619047619,3,0.004,11.0,49.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::35,0.0769230769,4,0.012,54.5,42.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::36,0.5476190476,5,0.02,16.5,37.5,Conjunction Top-K,within_condition
rnx_eweak,Eweak::37,0.1025641026,6,0.308,50.5,9.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::38,0.7380952381,7,0.028,4.0,32.5,Conjunction Top-K,within_condition
rnx_eweak,Eweak::39,0.4615384615,8,0.0,19.0,55.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::40,0.5476190476,9,0.0,16.5,55.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::41,0.1282051282,0,0.016,44.0,40.5,Conjunction Top-K,within_condition
rnx_eweak,Eweak::42,0.1428571429,1,0.144,40.5,14.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::43,0.7435897436,2,0.104,3.0,17.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::44,0.6428571429,3,0.204,10.0,12.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::45,0.1282051282,4,0.01,44.0,43.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::46,0.0952380952,5,0.496,52.5,6.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::47,0.7948717949,6,0.382,1.0,8.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::48,0.2142857143,7,0.094,34.0,18.5,Conjunction Top-K,within_condition
rnx_eweak,Eweak::49,0.2820512821,8,0.0,27.0,55.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::50,0.0714285714,9,0.056,56.0,25.5,Conjunction Top-K,within_condition
rnx_eweak,Eweak::51,0.6923076923,0,0.0,8.0,55.0,Conjunction Top-K,within_condition
rnx_eweak,Eweak::52,0.2857142857,1,0.008,26.0,44.5,Conjunction Top-K,within_condition
rnx_eweak,Eweak::53,0.0256410256,2,0.02,58.5,37.5,Conjunction Top-K,within_condition
